Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,Lat,Long,Speed(m/s),TrueHeading,Alt(m),HorizontalAccuracy(m),VerticalAccuracy(m),Course,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX(µT),calMagY(µT),calMagZ(µT)
2024-02-11 11:36:22,0.0805,-0.077,-0.8919,0.1733,0.1416,0.0032,1.6953,0.2596,-0.224,-0.1339,0.2307,-2.4315,-0.7714,-0.6229,0.13,0.6346,-0.7382,0.2286,-0.0465,0.2589,0.9648,0.0224,0.1308,0.932,-0.3373,46.656156,8.621356,0.1703,83.7,2356.977783,4.7,3.4,26.8,Walking,High,74.4008,-0.0105,460.1349,-94.6826,-232.2366,-17.0628,-7.9415,-39.3095
2024-02-11 11:36:23,-0.1555,-0.4058,-0.8481,-0.1544,-0.0379,0.0818,0.1335,0.1234,-0.222,-0.0012,0.3767,-2.6978,-0.9033,-0.429,0.0011,0.3993,-0.8398,0.3679,-0.1569,0.3327,0.9299,-0.0406,0.1828,0.9582,-0.2161,46.656152,8.62135,0.0982,78.1,2356.522217,4.7,3.4,26.8,Walking,High,74.4009,-0.0159,465.8966,-100.7445,-233.3138,-11.3673,-12.8452,-40.8668
2024-02-11 11:36:24,0.2577,-0.0057,-0.9385,-0.0107,0.0915,-0.05,-1.9421,-0.7693,0.8097,0.2214,-0.0262,-2.9737,-0.9628,-0.1573,-0.2195,0.167,-0.9856,-0.0262,-0.2122,-0.0619,0.9753,-0.109,-0.0222,0.9904,-0.0819,46.656154,8.621351,0.2529,88.8,2357.049805,4.7,3.4,40.9,Walking,High,74.401,-0.0291,475.1716,-87.6505,-236.4975,-2.5314,2.0602,-43.5985
2024-02-11 11:36:25,0.0611,0.0178,-0.9126,-0.0385,0.0754,0.0808,0.4858,0.3852,0.7944,0.1,0.0576,-2.4287,-0.7489,-0.6551,-0.0996,0.653,-0.7552,0.0576,-0.113,-0.0219,0.9934,-0.0568,0.0095,0.9351,-0.3497,46.656152,8.621353,0.3087,55.7,2356.632324,4.7,3.4,40.9,Walking,High,74.4016,-0.0979,473.4851,-81.1896,-235.246,-4.2317,6.0087,-42.5186
2024-02-11 11:36:26,0.2283,-0.3289,-0.9545,-0.0078,-0.0027,-0.0098,-0.1089,0.2148,-0.0951,0.2425,0.3315,-2.6268,-0.8064,-0.546,-0.2271,0.4656,-0.823,0.3255,-0.3646,0.1568,0.9179,-0.1571,0.128,0.9417,-0.2685,46.656157,8.621355,0.5805,62.7,2356.930176,4.7,3.4,39.5,Walking,High,74.4017,-0.1111,477.7796,-96.5312,-235.0134,0.2028,-8.274,-42.6384
2024-02-11 11:36:27,0.205,-0.0038,-0.9482,-0.1233,0.0066,-0.0037,-1.7668,0.545,-0.8018,0.3346,0.0104,-2.659,-0.8351,-0.4414,-0.3284,0.4641,-0.8857,0.0104,-0.2955,-0.1437,0.9445,-0.1629,-0.0348,0.9572,-0.2365,46.656159,8.621348,0.3146,66.0,2357.834961,4.7,3.4,340.2,Walking,High,74.4017,-0.1057,480.77,-83.8103,-234.4754,3.2053,3.9673,-41.8985
2024-02-11 11:36:28,0.139,-0.185,-0.984,-0.0068,0.047,-0.0341,-0.1728,-0.1342,0.0704,0.1534,0.1966,-2.1913,-0.5503,-0.8214,-0.1498,0.7979,-0.5702,0.1953,-0.2459,-0.012,0.9692,-0.1126,0.0521,0.8789,-0.4606,46.656153,8.621352,0.0345,38.9,2357.064941,4.7,3.4,313.7,Walking,High,74.4018,-0.1162,477.5599,-87.0977,-236.5365,0.1025,0.9774,-43.8258
2024-02-11 11:36:29,0.3046,-0.2403,-0.9245,-0.07,0.0045,-0.0338,-1.0995,0.4674,-0.4994,0.4442,0.2281,-2.4155,-0.6107,-0.6722,-0.4186,0.6467,-0.7284,0.2262,-0.457,-0.1326,0.8795,-0.244,0.0261,0.897,-0.3676,46.656154,8.621356,0.0881,48.6,2357.453369,4.7,3.4,313.7,Walking,High,74.4021,-0.1479,486.6715,-90.6955,-232.8347,9.0718,-2.8441,-40.2925
2024-02-11 11:36:30,0.3456,-0.0724,-1.0669,-0.0637,0.1363,-0.1786,2.1425,0.1224,0.8592,0.4317,0.2102,-2.4819,-0.6642,-0.6256,-0.4092,0.5994,-0.7728,0.2086,-0.4468,-0.1067,0.8883,-0.2347,0.0279,0.9118,-0.3359,46.656155,8.621347,0.2808,54.5,2357.024658,4.7,3.4,308.2,Walking,High,74.4022,-0.1611,485.5258,-89.6737,-232.8748,7.8928,-2.2482,-40.4191
2024-02-11 11:36:31,0.6436,-0.7015,0.0545,-0.232,-0.0528,0.0702,0.0775,-0.7204,-2.6821,1.6805,0.946,0.5437,-0.5108,0.6333,-0.5814,-0.3026,0.5006,0.8111,0.8047,0.5902,-0.0641,0.1148,0.7203,0.4863,0.4811,46.656155,8.621344,0.2235,180.3,2356.973877,4.7,3.4,308.2,Walking,High,74.4024,-0.1824,412.7864,-140.7666,-111.3813,-67.6628,-51.4117,82.7425
2024-02-11 11:36:32,0.2736,-0.9546,-0.0045,-0.0487,-0.0081,0.0131,-0.2138,0.1341,0.0623,1.5163,1.2421,0.7346,-0.5931,0.7378,-0.3223,-0.2164,0.2396,0.9465,0.7755,0.6311,0.0176,0.1935,0.6736,0.5855,0.4074,46.656155,8.621358,0.0909,163.7,2356.876221,4.7,3.4,352.6,Walking,High,74.4024,-0.1824,439.4751,-166.4907,-137.8454,-37.9482,-78.3742,55.0319
2024-02-11 11:36:33,0.7895,-0.6011,-0.2522,0.1862,0.1952,-0.1375,-0.1994,0.6993,-0.544,1.3619,0.9389,0.9592,-0.5272,0.623,-0.5779,-0.4836,0.3392,0.8069,0.6987,0.7048,0.1225,0.0528,0.6603,0.5724,0.4833,46.656153,8.621369,0.069,173.2,2357.022217,4.7,3.4,352.6,Walking,High,74.4019,-0.1216,450.944,-164.4471,-141.3473,-26.52,-76.1872,51.069
2024-02-11 11:36:34,0.4459,-0.644,0.1527,-0.0069,0.2284,0.0985,0.2521,-0.2122,-0.1764,1.6705,1.0984,1.0289,-0.8105,0.3716,-0.4528,-0.3898,0.2347,0.8905,0.4372,0.8982,-0.0453,-0.0063,0.7229,0.6186,0.3078,46.656156,8.621371,0.0968,145.7,2356.626465,4.7,3.4,352.6,Walking,High,74.4012,-0.0476,437.744,-163.7722,-135.9986,-39.5411,-75.6521,56.6788
2024-02-11 11:36:35,0.3943,-0.9601,0.2441,-0.1216,-0.1133,0.1145,0.0461,-0.2164,0.208,1.8168,1.01,0.8073,-0.7617,0.392,-0.5159,-0.3842,0.3678,0.8468,0.5217,0.8433,-0.1295,0.0026,0.7515,0.5622,0.3451,46.656171,8.621347,1.2093,157.1,2357.078857,4.7,3.4,329.2,Walking,High,74.3993,0.1453,436.107,-158.9226,-129.7477,-41.5516,-70.6401,62.6267
2024-02-11 11:36:36,0.5549,-0.6314,-0.0138,0.1195,0.267,-0.0696,-0.0295,-0.017,-0.0228,1.6854,1.1198,0.9099,-0.776,0.4586,-0.433,-0.3441,0.2675,0.9,0.5286,0.8474,-0.0498,0.0396,0.7234,0.6039,0.3323,46.656171,8.621359,0.7061,151.8,2358.311279,4.7,3.4,339.2,Walking,High,74.3985,0.2351,430.063,-158.4748,-127.5479,-47.9481,-70.2148,64.0746
2024-02-11 11:36:37,0.5378,-1.295,-0.1054,0.1832,-0.3058,-0.0368,-0.0506,0.0182,0.2041,1.493,1.138,0.9509,-0.6915,0.589,-0.4182,-0.3414,0.2437,0.9078,0.6366,0.7705,0.0326,0.0898,0.6897,0.6084,0.3824,46.656188,8.621355,0.9329,159.0,2360.374023,4.7,3.4,346.5,Walking,High,74.3984,0.2456,426.2462,-160.4999,-126.2811,-51.5642,-72.0144,66.0575
2024-02-11 11:36:38,0.3535,-0.7738,0.0915,-0.1021,0.1386,0.0819,-0.4082,0.2801,0.0404,1.6072,1.1236,0.6874,-0.5999,0.6733,-0.4322,-0.2744,0.3342,0.9017,0.7515,0.6595,-0.0158,0.1428,0.6982,0.559,0.4238,46.656196,8.621386,1.21,169.2,2361.923096,4.7,3.4,35.8,Walking,High,74.3982,0.2668,432.9598,-162.4631,-120.4759,-44.4844,-74.6719,71.6895
2024-02-11 11:36:39,0.3958,-0.9152,-0.0864,0.0243,0.0149,0.0307,0.002,0.1205,0.353,1.2544,1.1796,1.3362,-0.7822,0.5068,-0.3624,-0.3709,0.0886,0.9244,0.5006,0.8575,0.1186,0.0513,0.6619,0.6731,0.326,46.656203,8.621399,1.2777,146.4,2362.135254,4.7,3.4,44.5,Walking,High,74.3982,0.2668,426.8576,-166.3857,-133.5682,-50.6131,-78.4619,59.6548
2024-02-11 11:36:40,0.2106,-0.9107,-0.1568,-0.0996,0.0126,-0.0217,0.322,-0.5396,-0.2873,1.1315,1.2409,2.1192,-0.9524,-0.0834,-0.2932,-0.2765,-0.1689,0.9461,-0.1285,0.9821,0.1378,-0.1403,0.6414,0.7515,0.0642,46.656208,8.621405,0.9356,102.1,2362.614746,4.7,3.4,47.4,Walking,High,74.3981,0.2747,421.9083,-165.5968,-146.6291,-55.5229,-77.5609,45.1049
2024-02-11 11:36:41,0.1551,-0.9385,-0.2013,-0.0511,0.0134,0.0256,-0.0354,-0.4195,-0.1589,0.7376,1.2592,1.9693,-0.8771,0.4337,-0.2062,-0.2826,-0.119,0.9518,0.3883,0.8932,0.2269,0.0611,0.6187,0.7455,0.2402,46.656208,8.621417,0.4934,128.3,2363.22583,4.7,3.4,71.9,Walking,High,74.3981,0.2747,419.9507,-166.7855,-136.4326,-58.1796,-78.2249,53.8878
2024-02-11 11:36:42,0.1802,-0.9238,-0.4089,-0.0378,0.0433,-0.1269,0.2448,-0.2843,-0.112,0.629,1.223,1.7927,-0.7175,0.6671,-0.2005,-0.3325,-0.075,0.9401,0.6121,0.7412,0.2756,0.1431,0.5846,0.719,0.3475,46.656207,8.62141,0.0824,144.2,2363.2229,4.7,3.4,76.8,Walking,High,74.3982,0.2642,422.3461,-167.078,-135.2547,-55.2034,-79.0107,57.1988
2024-02-11 11:36:43,0.3798,-0.9281,-0.0845,0.0986,0.0409,0.161,-0.6309,0.2091,-0.2048,0.7648,1.2628,1.5736,-0.6619,0.7196,-0.2099,-0.3031,-0.0009,0.953,0.6856,0.6944,0.2187,0.1734,0.6005,0.6858,0.3728,46.656209,8.621408,0.0842,151.3,2362.782959,4.7,3.4,76.8,Walking,High,74.3989,0.1956,424.449,-169.4826,-131.803,-53.0726,-81.3025,60.8604
2024-02-11 11:36:44,0.1344,-0.8835,-0.4032,-0.0536,0.0776,-0.2085,0.4422,-0.4237,-0.0973,0.7835,1.3041,1.7285,-0.7836,0.5927,-0.186,-0.2603,-0.0414,0.9647,0.5641,0.8043,0.1867,0.1333,0.6236,0.7092,0.3007,46.656215,8.621406,0.0968,139.3,2363.250488,4.7,3.4,76.8,Walking,High,74.3998,0.0925,420.5962,-167.6564,-134.143,-56.9043,-79.5509,58.4261
2024-02-11 11:36:45,0.1787,-1.0316,0.1615,0.0412,-0.0469,0.081,-0.2081,0.4304,0.0321,2.3204,1.4368,0.5942,-0.9707,0.2195,-0.0978,-0.0748,0.1107,0.991,0.2284,0.9693,-0.091,0.0491,0.737,0.665,0.1106,46.656216,8.62141,0.3184,113.6,2363.067871,4.7,3.4,76.8,Walking,High,74.4004,0.0344,415.0779,-168.1991,-132.7802,-62.2622,-80.3355,59.9854
2024-02-11 11:36:46,0.3714,-0.8901,0.1444,0.0212,0.0311,-0.0001,0.125,-0.5218,-0.0636,1.9458,1.1813,0.7826,-0.8667,0.3521,-0.3533,-0.2677,0.2693,0.9251,0.4209,0.8964,-0.1391,0.028,0.7542,0.6038,0.2566,46.656222,8.621409,0.2406,139.2,2363.231445,4.7,3.4,76.8,Walking,High,74.4006,0.0078,429.7993,-172.2902,-122.5863,-49.4168,-82.7344,62.8345
2024-02-11 11:36:47,0.316,-0.9427,0.0072,-0.0155,0.0008,0.0036,-0.0571,0.0537,-0.0975,1.5818,1.2329,1.1601,-0.8693,0.3666,-0.3315,-0.304,0.1324,0.9434,0.3897,0.9209,-0.0037,0.0221,0.7081,0.6583,0.2547,46.656226,8.621401,0.235,136.2,2362.433594,4.7,3.4,76.8,Unknown,High,74.4008,-0.0054,428.6032,-173.3327,-130.4726,-48.8411,-85.2873,62.1148
2024-02-11 11:36:48,0.3449,-0.9153,0.2594,0.0836,0.0175,0.0899,0.0659,0.4156,0.0403,2.1439,1.2682,0.6444,-0.9153,0.3155,-0.2504,-0.179,0.2383,0.9546,0.3608,0.9185,-0.1616,0.0448,0.7608,0.6155,0.2008,46.656225,8.621399,0.19,130.9,2362.808838,4.7,3.4,76.8,Unknown,High,74.4009,-0.0186,423.8699,-171.0065,-124.8361,-53.9102,-82.9116,67.6938
2024-02-11 11:36:49,-0.0421,-0.9845,0.0528,-0.0106,0.0232,0.011,-0.2199,0.1884,0.2418,-2.3764,1.5137,-1.0535,-0.9578,0.2849,0.0395,0.0496,0.0282,0.9984,0.2833,0.9582,-0.0411,0.1174,0.7119,0.6871,0.0856,46.656225,8.6214,0.0,108.3,2362.845947,4.7,3.4,76.8,Cycling,High,74.4011,-0.0396,411.915,-167.5491,-131.0943,-65.855,-79.2921,61.351
2024-02-11 11:36:50,0.0653,-0.9707,0.1424,0.0117,0.0195,0.0798,0.147,-0.3121,-0.1064,2.4906,1.499,0.1387,-0.8714,0.4886,-0.0435,-0.0099,0.071,0.9974,0.4904,0.8696,-0.057,0.1693,0.707,0.6602,0.1888,46.656224,8.621399,0.0109,125.3,2362.960938,4.7,3.4,76.8,Cycling,High,74.4019,-0.1243,416.4162,-168.366,-125.8613,-61.0608,-80.5776,66.8471
2024-02-11 11:36:51,0.119,-1.0287,-0.1033,-0.0768,-0.0414,0.0139,-0.2535,-0.3987,-0.4451,1.1834,1.3607,1.2091,-0.7132,0.6738,-0.1931,-0.195,0.0738,0.978,0.6732,0.7352,0.0788,0.1832,0.6535,0.6554,0.3314,46.656224,8.621402,0.1301,145.9,2363.19043,4.7,3.4,76.8,Cycling,High,74.4025,-0.1929,424.5729,-171.6075,-125.472,-52.6757,-83.6441,66.9311
2024-02-11 11:36:52,0.0052,-0.9463,-0.3157,-0.0174,-0.0042,-0.0586,0.1442,-0.3198,0.2359,0.0813,1.3022,1.9839,-0.4718,0.8814,-0.0215,-0.2431,-0.1066,0.9641,0.8475,0.4602,0.2646,0.3042,0.5246,0.6788,0.4142,46.656224,8.621396,0.0954,155.7,2363.349121,4.7,3.4,76.8,Cycling,High,74.4031,-0.2537,423.9983,-173.4621,-129.4252,-53.2269,-85.6267,64.6617
2024-02-11 11:36:53,0.0449,-1.0876,-0.177,-0.0298,-0.1208,-0.0063,0.1862,-0.0026,-0.5723,0.3705,1.4096,1.7931,-0.5541,0.8304,-0.0581,-0.1565,-0.0354,0.987,0.8176,0.556,0.1496,0.288,0.585,0.6594,0.3742,46.656222,8.621398,0.1903,152.2,2363.622559,4.7,3.4,76.8,Cycling,High,74.4033,-0.2776,420.7594,-170.2229,-127.7883,-56.8057,-82.0509,63.8667
2024-02-11 11:36:54,0.7325,-0.6089,0.34,0.074,0.1409,0.2936,-0.653,0.2757,0.1661,1.6313,0.8072,0.5719,-0.4411,0.5736,-0.6903,-0.3743,0.5815,0.7223,0.8157,0.577,-0.0418,0.0694,0.7184,0.4522,0.5241,46.656222,8.621405,0.2199,192.9,2363.912109,4.7,3.4,76.8,Cycling,High,74.4033,-0.2776,442.7174,-161.777,-112.8017,-34.8174,-73.818,79.7222
2024-02-11 11:36:55,0.5932,-1.0737,0.2767,0.0583,-0.2301,0.3225,0.8648,-0.6213,0.5278,1.4855,1.004,0.6158,-0.416,0.7354,-0.535,-0.3101,0.4383,0.8436,0.8549,0.5168,0.0457,0.1581,0.6724,0.5058,0.5167,46.65622,8.6214,0.1583,183.7,2364.393799,4.7,3.4,76.8,Cycling,High,74.4014,-0.074,437.282,-165.0926,-113.1926,-40.2578,-77.0406,79.6211
2024-02-11 11:36:56,0.3789,-0.7524,-0.2869,-0.0403,0.1514,-0.2002,0.089,0.0537,-0.2671,1.3667,1.1285,0.6131,-0.3435,0.8404,-0.4191,-0.2463,0.3501,0.9038,0.9063,0.4137,0.0867,0.2344,0.6338,0.5197,0.5228,46.656218,8.621413,0.8358,183.9,2364.218506,4.7,3.4,101.1,Cycling,High,74.4003,0.0422,435.3745,-166.5488,-111.7674,-41.9333,-78.5201,80.7383
2024-02-11 11:36:57,0.6247,-0.9669,-0.6065,0.2048,0.0541,-0.4891,-0.7402,-0.9287,-0.5925,1.2903,1.179,0.6777,-0.3412,0.8654,-0.3669,-0.2394,0.2975,0.9242,0.909,0.4032,0.1057,0.2528,0.6191,0.5361,0.5153,46.656222,8.621419,0.6382,180.5,2364.436035,4.7,3.4,72.0,Cycling,High,74.399,0.1797,429.5786,-163.5027,-113.3372,-46.3884,-76.9739,76.7757
2024-02-11 11:36:58,0.4431,-0.7009,0.3424,-0.0238,0.0563,0.256,-1.1119,-0.2763,-0.2011,1.6534,1.1525,0.3985,-0.4294,0.8073,-0.4049,-0.1576,0.3744,0.9138,0.8893,0.4562,-0.0335,0.2396,0.6777,0.5053,0.4774,46.656224,8.621424,0.4982,180.5,2364.943604,4.7,3.4,65.3,Cycling,High,74.3981,0.2773,445.0897,-169.1716,-120.2953,-31.8086,-82.071,71.5238
2024-02-11 11:36:59,1.0161,-0.7516,0.029,0.2686,-0.0969,0.1417,0.5739,0.0347,-0.4495,1.4211,0.7137,1.0367,-0.4813,0.4579,-0.7475,-0.6506,0.3848,0.6546,0.5874,0.8014,0.1127,-0.0728,0.6621,0.5498,0.5041,46.656226,8.621436,0.8065,177.8,2365.832764,4.7,3.4,69.5,Cycling,High,74.3964,0.4651,458.8321,-171.9229,-136.0756,-19.0566,-82.8809,56.0433
2024-02-11 11:37:00,0.5132,-0.6348,-0.4964,-0.114,0.0998,-0.2379,-0.4597,0.6332,0.885,1.1798,0.8252,1.1165,-0.4431,0.6405,-0.6272,-0.6096,0.2977,0.7347,0.6573,0.7079,0.2585,0.0127,0.6087,0.5924,0.5275,46.656227,8.621454,1.1819,178.8,2366.345947,4.7,3.4,77.9,Cycling,High,74.3941,0.7056,459.1493,-174.1796,-140.3371,-19.6136,-86.2654,52.1292
2024-02-11 11:37:01,0.3983,-0.8739,0.2545,-0.1794,-0.0625,0.284,0.9722,-1.1574,-0.373,1.5591,0.9688,1.0576,-0.7122,0.4148,-0.5663,-0.4934,0.278,0.8242,0.4993,0.8664,0.0066,-0.0279,0.7042,0.6002,0.3783,46.656231,8.621451,0.6041,156.6,2365.609619,4.7,3.4,55.9,Cycling,High,74.3922,0.9143,450.2858,-177.3406,-135.7454,-26.5206,-90.2686,60.3876
2024-02-11 11:37:02,0.4917,-0.4884,-0.4924,-0.1817,0.1662,-0.12,-0.4017,0.5178,0.7485,1.047,0.7269,1.4227,-0.4954,0.5796,-0.6471,-0.7391,0.1102,0.6645,0.4565,0.8074,0.3738,-0.0718,0.5549,0.6631,0.4971,46.656228,8.621459,0.5715,168.5,2365.056152,4.8,3.3,60.2,Cycling,High,74.3912,1.0173,459.1565,-176.1048,-149.489,-17.6748,-87.7849,44.3896
2024-02-11 11:37:03,0.3329,-0.7809,0.1695,-0.0854,0.1271,0.1956,0.1729,-0.9621,0.0461,1.5086,1.1383,1.034,-0.7469,0.5168,-0.4183,-0.3602,0.2143,0.9079,0.5589,0.8288,0.0261,0.0563,0.6956,0.6242,0.3512,46.656237,8.621458,0.7304,151.5,2365.247559,4.7,3.4,25.1,Cycling,High,74.391,1.041,439.874,-176.2908,-130.3135,-37.7351,-88.1055,62.3031
