Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,Lat,Long,Speed(m/s),TrueHeading,Alt(m),HorizontalAccuracy(m),VerticalAccuracy(m),Course,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX(µT),calMagY(µT),calMagZ(µT)
2024-02-03 09:14:15,-0.0051,-0.6324,-0.7502,0.0216,0.0026,0.0125,-0.0312,-0.1145,0.005,-0.0327,0.6821,1.4663,0.1248,0.9919,0.0254,-0.772,0.081,0.6304,0.6232,-0.0983,0.7758,-0.2588,-0.2123,-0.6265,-0.7038,46.642641,8.60716,0.5185,190.3,1821.600952,4.4,3.8,333.8,Unknown,High,82.6928,-0.3646,467.2582,-154.8509,-233.5459,-0.4774,-44.4618,-20.8569
2024-02-03 09:14:16,-0.0739,-0.6327,-0.8996,-0.0215,-0.0227,-0.1076,0.0345,-0.0466,0.0128,-0.0548,0.66,1.4666,0.1373,0.9896,0.0433,-0.7857,0.0822,0.6131,0.6031,-0.1182,0.7888,-0.258,-0.1975,-0.6264,-0.7086,46.642645,8.60716,0.6708,190.3,1821.497559,4.4,3.8,327.2,Stationary,Low,82.6929,-0.3699,466.3687,-154.0457,-234.6455,-1.1225,-43.5693,-21.5869
2024-02-03 09:14:17,0.0603,-0.659,-0.7127,0.0214,-0.0085,0.0353,0.0501,0.0784,0.008,0.0549,0.7086,1.435,0.0998,0.9941,-0.0416,-0.7523,0.1028,0.6508,0.6512,-0.0336,0.7581,-0.2444,-0.2474,-0.6236,-0.7001,46.642647,8.607165,0.5185,190.3,1821.779297,4.4,3.7,326.8,Unknown,High,82.6929,-0.3673,469.8111,-154.728,-231.8708,2.4476,-44.5939,-19.0631
2024-02-03 09:14:18,0.1019,-0.682,-0.7787,-0.1019,0.0782,-0.1763,1.5288,1.7959,-0.3084,0.2997,0.8535,1.3647,-0.0223,0.9807,-0.1941,-0.6435,0.1345,0.7536,0.7652,0.1417,0.6281,-0.2319,-0.3636,-0.6156,-0.6596,46.642643,8.607168,0.0,188.3,1821.779297,4.5,3.7,326.8,Unknown,High,82.6929,-0.3673,473.7232,-156.2147,-225.6633,7.1655,-46.3302,-10.7888
2024-02-03 09:14:19,0.0347,-0.6128,-0.7705,0.0001,0.0447,0.0067,0.0111,-0.1677,-0.0096,0.0523,0.686,1.46,0.0775,0.9962,-0.0404,-0.769,0.0855,0.6334,0.6345,-0.018,0.7727,-0.2341,-0.2425,-0.6344,-0.6957,46.642654,8.607169,0.4579,188.6,1821.963135,4.5,3.7,350.7,Unknown,High,82.6928,-0.3619,470.6392,-153.3991,-233.6754,3.3638,-43.0178,-20.2823
2024-02-03 09:14:20,0.036,-0.5786,-0.7645,0.019,0.0137,0.0365,0.0179,-0.0069,0.0237,0.0216,0.6323,1.4732,0.0848,0.9962,-0.0174,-0.8028,0.0786,0.591,0.5901,-0.0361,0.8065,-0.2234,-0.2164,-0.6409,-0.7018,46.642652,8.607172,0.3339,188.6,1822.362671,4.4,3.8,358.1,Unknown,High,82.6928,-0.3619,469.7761,-151.2834,-235.444,2.3012,-40.9998,-22.5994
2024-02-03 09:14:21,0.0115,-0.5917,-0.8684,-0.0343,0.0075,-0.0675,0.0883,-0.0265,-0.2237,0.0546,0.6391,1.4737,0.0644,0.997,-0.0438,-0.7989,0.0778,0.5965,0.5981,-0.0034,0.8014,-0.2151,-0.2302,-0.6441,-0.6971,46.642658,8.607172,0.3699,187.5,1822.034546,4.4,3.8,337.3,Unknown,High,82.6928,-0.3619,470.4561,-149.4883,-234.4435,2.8383,-39.1619,-21.4053
2024-02-03 09:14:22,0.0426,-0.6228,-0.7617,-0.0224,0.0003,0.0155,0.0137,0.0083,-0.0319,0.0784,0.6735,1.4147,0.1067,0.9924,-0.0612,-0.7721,0.1215,0.6237,0.6264,-0.0193,0.7792,-0.2269,-0.2427,-0.6227,-0.7084,46.642661,8.60718,0.3339,190.9,1822.199585,4.4,3.8,337.3,Unknown,High,82.6928,-0.3619,471.6476,-148.1876,-232.1481,4.0064,-37.792,-19.1738
2024-02-03 09:14:23,0.0375,-0.6186,-0.8022,-0.0134,0.0036,-0.0233,0.0127,-0.0049,-0.0241,0.0612,0.6702,1.4385,0.094,0.9944,-0.0479,-0.7769,0.1034,0.6211,0.6226,-0.0212,0.7822,-0.2282,-0.2383,-0.6295,-0.7035,46.642664,8.607189,0.3699,189.8,1822.23584,4.4,3.8,327.7,Stationary,Low,82.6928,-0.3594,471.8393,-147.7386,-231.5341,4.1662,-37.4179,-18.6002
2024-02-03 09:14:24,-0.0048,-0.6517,-0.7561,-0.0028,-0.0089,0.0083,-0.037,0.0713,-0.007,-0.0097,0.6912,1.4325,0.144,0.9896,0.0075,-0.7631,0.1062,0.6375,0.63,-0.0975,0.7704,-0.2585,-0.219,-0.6165,-0.7107,46.642672,8.607201,0.2836,191.0,1821.913696,4.4,3.8,19.2,Unknown,High,82.6927,-0.354,469.7579,-148.9597,-232.257,1.8188,-38.4819,-19.3372
2024-02-03 09:14:25,0.2438,-0.8125,-0.5,0.0257,-0.0188,0.0653,0.4876,0.3807,-0.0964,0.35,0.9046,1.2797,0.0114,0.9772,-0.2119,-0.592,0.1774,0.7861,0.8058,0.1166,0.5806,-0.2517,-0.3826,-0.5899,-0.6651,46.642669,8.6072,0.0,191.0,1821.913696,4.3,3.9,19.2,Unknown,High,82.6926,-0.3435,475.7026,-150.9242,-221.3953,7.7332,-40.4696,-7.9868
2024-02-03 09:14:26,0.0033,-0.5977,-0.8202,-0.0164,0.0242,-0.0343,-0.0553,0.0561,0.0209,0.0164,0.6702,1.4243,0.1359,0.9906,-0.0128,-0.7753,0.1144,0.6212,0.6168,-0.0744,0.7836,-0.2439,-0.2208,-0.6191,-0.7131,46.642675,8.607205,0.1763,191.4,1821.28894,4.3,3.9,20.3,Unknown,High,82.6926,-0.3383,469.6233,-146.1055,-232.0521,1.7737,-36.0527,-18.7202
2024-02-03 09:14:27,0.0248,-0.573,-0.7599,0.0162,0.0281,0.0278,-0.0126,-0.0318,0.044,0.0187,0.652,1.4363,0.1228,0.9923,-0.0149,-0.7877,0.1066,0.6068,0.6037,-0.0628,0.7948,-0.2353,-0.2174,-0.6256,-0.7114,46.642678,8.60721,0.2648,191.4,1821.109497,4.3,3.9,20.3,Unknown,High,82.6926,-0.3356,469.3755,-145.6338,-231.8298,1.6938,-35.2718,-18.7438
2024-02-03 09:14:28,0.0004,-0.6369,-0.7993,-0.026,-0.0363,-0.0208,0.0516,0.0215,0.0087,0.0338,0.6589,1.4215,0.1283,0.9914,-0.0267,-0.7819,0.1176,0.6122,0.6101,-0.0577,0.7902,-0.2347,-0.2231,-0.6214,-0.7135,46.642679,8.607211,0.2648,190.4,1821.12561,4.3,3.9,6.2,Unknown,High,82.6926,-0.3356,469.5056,-145.3397,-231.3146,2.0272,-35.3583,-17.9816
2024-02-03 09:14:29,0.0055,-0.5971,-0.7289,-0.015,0.0259,0.0543,-0.0246,-0.0048,-0.0514,0.0188,0.6725,1.4349,0.1239,0.9922,-0.0147,-0.775,0.106,0.623,0.6197,-0.0658,0.7821,-0.2428,-0.2236,-0.6229,-0.7092,46.642688,8.607209,0.3195,190.4,1821.627075,4.8,3.3,-1.0,Unknown,High,82.6926,-0.3408,469.3593,-145.6848,-229.8125,1.4885,-35.3909,-16.9407
2024-02-03 09:14:30,0.0231,-0.5669,-0.7395,0.0154,0.041,0.0558,-0.0887,-0.0407,0.0078,0.0175,0.6574,1.4418,0.118,0.9929,-0.0139,-0.785,0.1019,0.6111,0.6081,-0.0612,0.7915,-0.237,-0.2193,-0.6268,-0.7091,46.642696,8.607202,0.3386,190.4,1820.914673,4.8,3.3,-1.0,Unknown,High,82.6926,-0.3408,469.4431,-145.9398,-229.114,1.6177,-35.4925,-15.6337
2024-02-03 09:14:31,0.0387,-0.5613,-0.7311,0.0245,0.044,0.0433,0.0382,-0.0422,0.0475,0.0166,0.6564,1.4394,0.1209,0.9926,-0.0132,-0.7854,0.1038,0.6102,0.6071,-0.0635,0.7921,-0.2372,-0.2184,-0.626,-0.7101,46.642697,8.60721,0.2054,190.4,1821.28064,4.8,3.3,-1.0,Unknown,High,82.6926,-0.3408,469.8868,-146.2647,-228.6097,1.9839,-35.9057,-15.1796
2024-02-03 09:14:32,0.0147,-0.5925,-0.8129,0.0038,0.0129,-0.0164,0.0269,0.0008,-0.0056,0.0153,0.6501,1.4413,0.12,0.9927,-0.0121,-0.7894,0.1028,0.6052,0.6021,-0.063,0.796,-0.2352,-0.2161,-0.6271,-0.7104,46.642698,8.607221,0.3216,190.4,1821.216064,4.8,3.3,-1.0,Unknown,High,82.6926,-0.3408,470.1922,-146.4185,-228.7721,2.2402,-36.4329,-14.9733
2024-02-03 09:14:33,-0.0039,-0.5966,-0.7807,-0.0198,0.0174,0.0083,0.0318,-0.0066,-0.0133,0.0216,0.6546,1.4387,0.1186,0.9928,-0.0172,-0.7864,0.1045,0.6088,0.6062,-0.0587,0.7931,-0.2351,-0.2195,-0.6265,-0.71,46.642702,8.607225,0.362,190.4,1820.988037,4.8,3.4,-1.0,Unknown,High,82.6926,-0.3383,470.1599,-147.7615,-227.6763,2.4726,-37.3313,-14.7026
2024-02-03 09:14:34,0.0344,-0.614,-0.8383,0.0108,0.004,-0.059,0.0207,-0.0001,0.0017,0.0243,0.6694,1.4306,0.1248,0.992,-0.019,-0.7765,0.1096,0.6205,0.6176,-0.0627,0.784,-0.2404,-0.2241,-0.6224,-0.7103,46.64271,8.607221,0.3037,190.4,1821.31189,4.8,3.4,-1.0,Stationary,Low,82.6925,-0.3329,471.1848,-148.1659,-227.9212,3.4268,-37.9966,-14.6556
2024-02-03 09:14:35,0.001,-0.5616,-0.7815,-0.0124,0.0536,0.0114,-0.0315,0.0176,0.0546,0.023,0.6719,1.4291,0.127,0.9917,-0.018,-0.7748,0.1105,0.6225,0.6193,-0.0651,0.7824,-0.2419,-0.2242,-0.6215,-0.7106,46.642708,8.607246,0.3801,190.4,1821.603027,4.8,3.3,-1.0,Unknown,High,82.6925,-0.3329,471.8284,-148.9512,-227.5871,4.1625,-38.5696,-14.6264
2024-02-03 09:14:36,0.0229,-0.6551,-0.8301,-0.0004,-0.0236,-0.0509,0.0755,0.0244,-0.0034,0.0373,0.6777,1.4134,0.1335,0.9906,-0.029,-0.7694,0.1221,0.627,0.6247,-0.0614,0.7784,-0.2414,-0.2292,-0.617,-0.7131,46.642706,8.607248,0.3362,191.4,1821.637085,4.7,3.4,-1.0,Unknown,High,82.6925,-0.3329,472.6638,-150.1505,-227.7078,5.1668,-39.7853,-14.8105
2024-02-03 09:14:37,0.0503,-0.5303,-0.7618,0.0389,0.1198,-0.0035,0.0754,-0.0871,0.0907,0.0105,0.7154,1.4357,0.1278,0.9918,-0.0079,-0.7479,0.1017,0.6559,0.6513,-0.0779,0.7548,-0.2605,-0.234,-0.6175,-0.7043,46.64271,8.607253,0.6383,191.4,1822.266479,4.8,3.4,21.4,Unknown,High,82.6927,-0.354,469.4733,-152.2112,-226.8038,1.6937,-41.7104,-13.5942
2024-02-03 09:14:38,0.0173,-0.5959,-0.7913,0.0116,0.0878,-0.0903,0.1179,-0.0293,0.0431,0.01,0.7596,1.4383,0.1253,0.9921,-0.0072,-0.7187,0.0958,0.6887,0.6839,-0.0811,0.725,-0.2759,-0.2477,-0.6132,-0.6975,46.642721,8.607253,1.0708,191.4,1822.22168,4.8,3.4,30.6,Unknown,High,82.6927,-0.354,471.111,-154.9725,-229.3429,3.3346,-44.5369,-16.4582
2024-02-03 09:14:39,0.0209,-0.581,-0.7129,0.0064,0.0911,0.0337,-0.0559,0.0049,-0.0403,0.0221,0.7399,1.4341,0.1214,0.9925,-0.0163,-0.7316,0.1006,0.6742,0.6708,-0.0699,0.7383,-0.2658,-0.2454,-0.6157,-0.7001,46.642721,8.607253,1.0708,191.4,1822.22168,4.8,3.4,30.6,Unknown,High,82.6921,-0.2933,471.5588,-157.6356,-234.4379,4.0334,-47.3475,-21.652
2024-02-03 09:14:40,-0.0321,-0.5578,-0.7509,-0.0249,0.0787,0.0731,-0.2291,0.0497,0.1652,-0.0005,0.6874,1.4613,0.1096,0.994,0.0004,-0.7683,0.0845,0.6345,0.6307,-0.0699,0.7729,-0.2511,-0.2247,-0.6283,-0.7012,46.64277,8.607304,3.6156,190.3,1822.32666,4.8,3.4,35.9,Unknown,High,82.6904,-0.1295,469.7062,-156.9058,-239.745,1.8836,-46.7512,-27.1846
2024-02-03 09:14:41,0.0021,-0.5547,-0.6674,-0.0322,0.0164,0.1272,-0.087,-0.0665,0.0438,0.0398,0.6107,1.3982,0.1491,0.9883,-0.0326,-0.8071,0.1407,0.5734,0.5713,-0.0592,0.8186,-0.2178,-0.2079,-0.6182,-0.726,46.64277,8.607304,3.6156,192.8,1822.32666,4.8,3.4,35.9,Unknown,High,82.6875,0.1586,473.2648,-160.8805,-238.9939,5.5947,-50.52,-26.0656
2024-02-03 09:14:42,0.0774,-0.681,-1.1304,-0.077,-0.3197,0.0482,-2.0622,0.6011,-0.2982,0.087,0.4031,1.3962,0.1395,0.987,-0.0799,-0.9058,0.1598,0.3923,0.4,0.0177,0.9164,-0.1258,-0.1612,-0.6358,-0.7443,46.64282,8.607352,5.2546,191.6,1822.984131,4.8,3.4,32.5,Unknown,High,82.6834,0.5602,474.8293,-154.5771,-244.9094,7.228,-43.6032,-32.4822
2024-02-03 09:14:43,0.0579,-0.5817,-0.6167,0.0163,-0.1327,0.2418,0.3516,-0.0564,0.0765,0.0591,0.495,1.3954,0.1466,0.9878,-0.052,-0.8665,0.1536,0.475,0.4772,-0.0246,0.8784,-0.1692,-0.1793,-0.6282,-0.738,46.642877,8.607405,6.2908,192.9,1823.471802,4.8,3.3,33.4,Unknown,High,82.68,0.8984,476.5433,-157.8745,-243.7679,8.8792,-47.5164,-30.9333
2024-02-03 09:14:44,0.0217,-0.5494,-0.8396,0.0125,0.0512,-0.0733,0.2712,-0.0645,0.0365,0.0087,0.6441,1.4271,0.138,0.9904,-0.007,-0.7914,0.1145,0.6004,0.5955,-0.0773,0.7996,-0.2366,-0.2103,-0.6219,-0.7163,46.642944,8.607486,7.3366,191.8,1823.937012,4.7,3.4,40.2,Unknown,High,82.6755,1.337,474.9775,-160.5772,-238.175,7.246,-50.3003,-25.1976
2024-02-03 09:14:45,-0.028,-0.5734,-0.7012,-0.0146,-0.0085,0.1607,-0.3087,0.0179,-0.0766,-0.002,0.5918,1.4356,0.1359,0.9907,0.0016,-0.8224,0.1119,0.5578,0.5525,-0.0772,0.8299,-0.2203,-0.1911,-0.6289,-0.7207,46.64299,8.607512,5.7721,191.8,1825.769897,4.7,3.4,34.6,Unknown,High,82.669,1.9739,474.6851,-159.8186,-240.2111,7.2499,-49.2614,-27.2648
2024-02-03 09:14:46,-0.0162,-0.5457,-0.7453,-0.0453,-0.0576,0.1394,-0.0638,0.0621,-0.0567,0.0342,0.5082,1.4099,0.1437,0.9892,-0.0299,-0.8624,0.1399,0.4866,0.4855,-0.0442,0.8731,-0.1807,-0.1755,-0.6304,-0.7343,46.643025,8.607524,5.0161,191.8,1828.195312,4.7,3.4,32.2,Unknown,High,82.669,1.9739,476.14,-157.6281,-244.5077,8.3576,-47.2681,-31.63
2024-02-03 09:14:47,-0.0118,-0.5738,-0.7896,-0.03,-0.0182,0.0324,0.0912,0.0356,-0.0309,0.022,0.5851,1.4115,0.1466,0.989,-0.0183,-0.8231,0.1323,0.5523,0.5487,-0.0659,0.8334,-0.2127,-0.1951,-0.6234,-0.7267,46.643073,8.607571,5.7751,192.8,1831.02063,4.7,3.4,35.3,Unknown,High,82.6594,2.9146,475.8993,-159.0547,-241.8846,8.3017,-48.6405,-29.099
2024-02-03 09:14:48,-0.0072,-0.6102,-0.8299,-0.0095,-0.039,0.0112,-0.1248,0.034,-0.0017,0.0016,0.606,1.4259,0.1435,0.9896,-0.0013,-0.8133,0.1187,0.5696,0.5638,-0.0807,0.8219,-0.2252,-0.1957,-0.6244,-0.7218,46.643122,8.607616,5.9564,191.8,1831.957153,4.8,3.3,36.4,Unknown,High,82.6472,4.1141,475.2262,-159.3622,-240.9534,7.4959,-48.9218,-28.1814
2024-02-03 09:14:49,-0.0321,-0.559,-0.795,-0.0164,-0.0208,0.0352,0.0177,0.0146,0.0111,-0.0101,0.5755,1.4372,0.1387,0.9903,0.0084,-0.8315,0.1118,0.5442,0.538,-0.0825,0.8389,-0.2168,-0.1832,-0.6302,-0.7227,46.643167,8.607638,5.4866,191.8,1834.611206,4.8,3.3,35.8,Unknown,High,82.6312,5.689,474.6233,-158.7121,-243.2877,6.7419,-48.314,-30.5007
2024-02-03 09:14:50,0.0139,-0.5561,-0.7783,-0.0023,-0.0129,0.0471,0.0835,-0.0378,0.035,0.0124,0.5764,1.416,0.1475,0.989,-0.0104,-0.8284,0.1292,0.545,0.5403,-0.0718,0.8384,-0.212,-0.1893,-0.6248,-0.7272,46.643207,8.607676,5.5732,191.8,1837.319824,4.8,3.3,35.0,Unknown,High,82.6118,7.5914,475.8034,-158.3379,-243.8892,8.0234,-47.8504,-30.783
2024-02-03 09:14:51,-0.0134,-0.5868,-0.8311,-0.025,-0.0082,-0.0228,0.0901,-0.0473,0.0108,0.0162,0.6184,1.4059,0.1548,0.9879,-0.0132,-0.8038,0.1337,0.5797,0.5744,-0.0791,0.8147,-0.2271,-0.2026,-0.6177,-0.7251,46.643243,8.607725,5.7839,191.8,1839.519287,4.8,3.3,35.4,Unknown,High,82.5905,9.6868,476.0928,-158.9843,-242.1255,8.3379,-48.589,-29.3984
2024-02-03 09:14:52,-0.0056,-0.5757,-0.8287,0.0045,0.0175,-0.0175,-0.0118,-0.0528,0.0322,-0.0105,0.6298,1.4292,0.1472,0.9891,0.0085,-0.8001,0.1141,0.5889,0.5815,-0.0935,0.8081,-0.2372,-0.1992,-0.6219,-0.7193,46.643278,8.607776,5.613,191.8,1841.784058,4.8,3.3,36.4,Unknown,High,82.5687,11.8243,475.0032,-159.5721,-241.6409,7.3512,-49.1854,-28.5954
2024-02-03 09:14:53,0.0022,-0.6035,-0.9372,0.0136,-0.0528,-0.1046,-0.019,-0.008,-0.004,-0.0163,0.5925,1.4373,0.1421,0.9898,0.0135,-0.8222,0.1104,0.5584,0.5512,-0.0905,0.8295,-0.2249,-0.1863,-0.6279,-0.7214,46.643315,8.607819,5.3515,191.8,1844.462524,4.8,3.3,36.5,Unknown,High,82.5464,14.0176,474.3994,-158.6454,-243.2398,6.7905,-48.2561,-30.3194
2024-02-03 09:14:54,-0.0069,-0.549,-0.8103,-0.0052,-0.0158,0.0382,-0.0327,0.0136,-0.0112,-0.0033,0.5669,1.4349,0.1372,0.9905,0.0028,-0.8358,0.1143,0.537,0.5316,-0.076,0.8436,-0.2118,-0.1827,-0.6309,-0.7237,46.643351,8.607862,5.3924,191.8,1847.162231,4.8,3.3,34.9,Unknown,High,82.523,16.3217,474.9076,-158.1586,-244.5535,7.2585,-47.7579,-31.5575
2024-02-03 09:14:55,0.0122,-0.477,-0.6526,0.001,0.0902,0.0772,0.5793,0.0236,0.0224,0.0237,0.5999,1.4303,0.1268,0.9917,-0.0196,-0.8173,0.1156,0.5645,0.5621,-0.0556,0.8252,-0.2156,-0.2023,-0.629,-0.719,46.643393,8.607913,5.6127,191.8,1849.904419,4.8,3.3,35.1,Unknown,High,82.4992,18.6575,475.7428,-158.704,-243.2837,8.0865,-48.4451,-29.9969
2024-02-03 09:14:56,-0.0332,-0.6232,-0.9604,-0.0602,-0.0213,-0.0941,-0.3619,0.0335,-0.0143,0.0157,0.6442,1.4075,0.1533,0.9881,-0.0125,-0.789,0.13,0.6005,0.595,-0.0822,0.7995,-0.2365,-0.2105,-0.6157,-0.7216,46.643434,8.607954,5.6871,191.8,1852.605469,4.8,3.3,36.4,Unknown,High,82.4748,21.0514,476.0423,-159.5007,-240.7247,8.4194,-48.9999,-27.7912
2024-02-03 09:14:57,-0.0153,-0.5952,-0.7453,-0.0125,-0.045,0.0905,-0.0689,-0.0001,-0.0312,0.0075,0.5982,1.4214,0.1447,0.9895,-0.0062,-0.8172,0.123,0.5631,0.558,-0.0764,0.8264,-0.221,-0.1949,-0.6242,-0.7235,46.643476,8.607994,5.4601,191.8,1855.355591,4.8,3.3,36.7,Unknown,High,82.4497,23.5245,475.5182,-158.6277,-242.7604,7.907,-48.1914,-29.6642
2024-02-03 09:14:58,-0.0033,-0.5635,-0.7234,0.0113,0.0087,0.0686,0.1573,0.0146,-0.0191,-0.0041,0.6127,1.4315,0.1412,0.99,0.0034,-0.8102,0.1136,0.5751,0.5689,-0.0839,0.8181,-0.2289,-0.1964,-0.6252,-0.7199,46.643518,8.608031,5.3632,191.8,1857.188843,4.8,3.3,35.6,Unknown,High,82.4245,26.0031,475.1912,-158.8813,-241.7884,7.4789,-48.5099,-28.7851
2024-02-03 09:14:59,0.0125,-0.6081,-0.8535,-0.0025,-0.0019,-0.0717,0.0073,-0.0208,-0.0364,0.0143,0.6586,1.4143,0.1472,0.989,-0.0113,-0.7812,0.1232,0.612,0.6067,-0.0813,0.7908,-0.2414,-0.2152,-0.6165,-0.7178,46.643561,8.60807,5.5726,191.8,1859.872559,4.8,3.3,34.9,Unknown,High,82.3988,28.5344,475.7688,-159.851,-240.1283,8.2731,-49.4156,-27.2046
2024-02-03 09:15:00,0.0126,-0.5179,-0.637,-0.0043,0.0387,0.1802,0.0767,0.0165,0.0118,0.0287,0.6006,1.4032,0.1508,0.9883,-0.0236,-0.8135,0.1377,0.5651,0.5617,-0.066,0.8247,-0.2171,-0.2013,-0.6197,-0.7268,46.643598,8.608113,5.4325,191.8,1862.623779,4.8,3.3,35.5,Unknown,High,82.3726,31.1053,476.4855,-158.444,-242.5589,8.9644,-48.222,-29.3402
