Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,Lat,Long,Speed(m/s),TrueHeading,Alt(m),HorizontalAccuracy(m),VerticalAccuracy(m),Course,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX(µT),calMagY(µT),calMagZ(µT)
2024-02-04 09:45:48,0.1983,-0.3678,-0.9695,-0.0371,-0.0914,-0.0539,-0.1585,0.4602,-0.0292,0.2517,0.2805,2.5727,-0.8531,0.4637,-0.2393,-0.5177,-0.8096,0.2768,-0.0654,0.36,0.9306,0.0804,-0.168,-0.9478,-0.2588,46.621187,8.61302,-1.0,123.3,2213.216797,1807.1,61.1,-1.0,Unknown,High,75.9317,19.6799,451.9822,-132.4679,-258.3657,-11.0086,-25.0798,-47.8887
2024-02-04 09:45:49,0.3613,-0.3797,-0.7658,0.0472,-0.0422,0.1188,2.0359,1.8143,0.1425,0.3419,0.3322,2.66,-0.8856,0.3395,-0.317,-0.4379,-0.8378,0.3261,-0.1548,0.4276,0.8906,0.1241,-0.1983,-0.9505,-0.2045,46.621187,8.61302,-1.0,117.5,2213.216797,1807.1,61.1,-1.0,Unknown,High,75.9095,22.021,456.024,-132.6752,-258.8311,-7.277,-26.2953,-47.963
2024-02-04 09:45:50,0.2121,-0.4308,-0.8772,-0.0029,0.0209,-0.0032,0.1098,-0.1335,0.0271,0.2275,0.4508,2.6253,-0.8958,0.3955,-0.203,-0.4443,-0.7828,0.4357,0.0133,0.4805,0.8769,0.0503,-0.2429,-0.9428,-0.2227,46.621187,8.61302,-1.0,119.5,2213.216797,1807.1,61.1,-1.0,Unknown,High,75.8869,24.3965,450.0596,-138.4619,-254.3374,-13.313,-31.5097,-43.8731
2024-02-04 09:45:51,0.0494,-0.452,-0.959,-0.0267,0.0062,-0.0746,-0.4992,0.2723,0.1284,0.0841,0.4824,2.6167,-0.8818,0.4657,-0.0744,-0.444,-0.7666,0.4639,0.159,0.4421,0.8828,-0.0225,-0.2411,-0.9396,-0.242,46.621187,8.61302,-1.0,123.0,2213.216797,1807.1,61.1,-1.0,Unknown,High,75.8638,26.8196,444.053,-140.7908,-250.993,-19.3197,-33.2676,-40.203
2024-02-04 09:45:52,-0.0281,-0.49,-0.8621,0.0381,0.0126,0.0225,-0.1406,0.0765,0.0064,-0.0449,0.5223,2.669,-0.8793,0.4747,0.0389,-0.3945,-0.7717,0.4988,0.2668,0.4233,0.8658,-0.0815,-0.2459,-0.9377,-0.2317,46.621187,8.61302,-1.0,122.0,2213.216797,1807.1,61.1,-1.0,Unknown,High,75.8406,29.2664,437.8503,-141.1022,-247.1629,-25.3241,-34.0554,-36.5511
2024-02-04 09:45:53,-0.0183,-0.4691,-0.8901,0.0163,-0.0057,-0.0005,-0.0293,0.2934,0.0128,-0.0397,0.4815,2.6914,-0.8917,0.4513,0.0351,-0.3857,-0.798,0.4631,0.237,0.3994,0.8856,-0.072,-0.2281,-0.9454,-0.2213,46.621187,8.61302,-1.0,119.9,2213.216797,1807.1,61.1,-1.0,Unknown,High,75.8169,31.7554,438.5396,-138.6368,-247.886,-24.2609,-31.5895,-37.5803
2024-02-04 09:45:54,0.0202,-0.4543,-0.9074,-0.0228,-0.0068,-0.0024,-0.023,-0.0291,-0.0148,0.0428,0.4598,2.6986,-0.9108,0.4111,-0.0383,-0.3841,-0.8097,0.4437,0.1514,0.4189,0.8953,-0.0297,-0.2268,-0.9508,-0.2091,46.609605,8.604715,8.9798,117.9,2430.377686,140.6,185.4,163.9,Unknown,High,75.7934,34.2285,442.0579,-137.5767,-251.0207,-21.0112,-30.6261,-40.3878
2024-02-04 09:45:55,0.0122,-0.4591,-0.8818,-0.0108,-0.0059,0.0093,0.0126,-0.0126,0.0334,0.0258,0.4703,2.7103,-0.913,0.4073,-0.023,-0.3726,-0.8098,0.4532,0.1659,0.4223,0.8911,-0.0376,-0.2303,-0.9505,-0.2051,46.609605,8.604715,8.9798,117.9,2430.377686,140.6,185.4,163.9,Unknown,High,75.7699,36.7017,441.6206,-137.5827,-250.5845,-21.4448,-30.5701,-39.8609
2024-02-04 09:45:56,0.0999,-0.4126,-0.9162,0.0109,0.0017,-0.0105,0.0501,0.0614,0.012,0.0979,0.4272,2.6759,-0.9074,0.4107,-0.089,-0.4087,-0.8132,0.4144,0.0978,0.4124,0.9058,-0.0023,-0.2171,-0.9522,-0.2151,46.610022,8.605324,8.9798,118.9,2509.03418,106.7,122.1,154.9,Unknown,High,75.7459,39.2358,444.8839,-136.855,-253.1409,-18.1878,-29.7955,-42.4606
2024-02-04 09:45:57,0.0904,-0.4021,-0.916,-0.0101,0.0004,-0.0061,-0.0282,0.0012,0.0324,0.11,0.4142,2.7053,-0.9195,0.38,-0.1005,-0.3869,-0.8297,0.4025,0.0696,0.4089,0.9099,0.0081,-0.2121,-0.9564,-0.2005,46.609975,8.605333,8.2617,117.8,2337.459229,92.1,126.4,160.6,Unknown,High,75.7214,41.8198,445.4542,-135.4033,-253.7382,-17.6291,-28.3582,-43.0479
2024-02-04 09:45:58,0.1163,-0.4033,-0.8967,0.008,0.0052,0.011,0.0164,-0.0029,0.0034,0.1093,0.4253,2.7438,-0.9338,0.3436,-0.0994,-0.3529,-0.8398,0.4126,0.0583,0.4204,0.9055,0.0107,-0.2171,-0.959,-0.1816,46.61009,8.605474,8.1406,115.7,2485.375244,78.3,107.5,160.8,Unknown,High,75.6968,44.4067,445.297,-135.0086,-253.4017,-17.812,-28.0067,-42.7758
2024-02-04 09:45:59,0.1153,-0.7175,-0.3498,0.1038,-0.0496,0.3943,2.4125,-1.4867,-0.1391,0.0155,0.7315,2.6499,-0.8863,0.463,-0.0115,-0.3514,-0.656,0.668,0.3017,0.5961,0.7441,-0.08,-0.3486,-0.9064,-0.2246,46.610002,8.605499,7.2399,121.0,2496.556396,104.7,174.5,156.5,Stationary,Low,75.6721,47.0122,441.8662,-148.8274,-240.2066,-21.1722,-41.8101,-29.1766
2024-02-04 09:46:00,-0.0356,-0.509,-0.814,-0.0389,0.0021,0.0456,0.0199,0.0596,-0.0417,0.0039,0.5364,2.718,-0.9124,0.4092,-0.0033,-0.3533,-0.7836,0.511,0.2065,0.4674,0.8596,-0.0539,-0.2595,-0.9428,-0.2022,46.610042,8.605564,7.4354,117.6,2501.913818,82.0,123.6,156.6,Unknown,High,75.647,49.657,441.0186,-140.2213,-247.4004,-21.9237,-33.2983,-36.6761
2024-02-04 09:46:01,0.1269,-0.4247,-0.8895,0.0092,-0.0118,0.0136,-0.084,0.1991,-0.0039,0.1296,0.4257,2.7634,-0.9413,0.3165,-0.1177,-0.3362,-0.8464,0.413,0.0311,0.4283,0.9031,0.0225,-0.219,-0.9606,-0.1699,46.610011,8.605657,7.4354,114.4,2500.215576,70.7,105.8,156.3,Unknown,High,75.647,49.657,446.5383,-134.8597,-253.7692,-16.4559,-27.9025,-43.0456
2024-02-04 09:46:02,0.1534,-0.397,-0.8955,-0.0019,0.0064,0.0063,-0.0045,-0.0054,-0.0043,0.1705,0.4153,2.7566,-0.9391,0.3067,-0.1553,-0.3437,-0.848,0.4034,-0.008,0.4322,0.9017,0.0425,-0.2175,-0.9603,-0.1693,46.609883,8.605693,7.8048,113.4,2501.861084,43.6,80.0,156.1,Unknown,High,75.6217,52.3257,448.6578,-134.6959,-254.9091,-14.4259,-27.5759,-44.3079
2024-02-04 09:46:03,0.2465,-0.3874,-0.9113,0.0643,0.0337,-0.0228,-0.2054,-0.5701,-0.2564,0.2023,0.4346,2.6186,-0.8909,0.416,-0.1823,-0.453,-0.7858,0.4211,0.0319,0.4577,0.8885,0.0398,-0.2327,-0.9441,-0.2301,46.609718,8.605646,8.2773,120.2,2515.381836,39.2,24.8,157.3,Unknown,High,75.5962,55.021,450.2886,-138.698,-253.7951,-12.8161,-31.5398,-43.0993
2024-02-04 09:46:04,0.1781,-0.4858,-0.814,0.0612,0.0665,0.0114,0.3931,-0.0496,0.0781,0.1407,0.5851,2.7218,-0.9357,0.3328,-0.1169,-0.3398,-0.7613,0.5523,0.0948,0.5565,0.8254,0.0059,-0.2954,-0.9384,-0.1792,46.609674,8.605665,8.2773,115.8,2515.622803,29.3,16.9,154.0,Unknown,High,75.5705,57.7346,446.1709,-141.8983,-249.2132,-16.786,-35.4975,-37.6793
2024-02-04 09:46:05,0.1928,-0.5311,-0.8157,0.0192,0.037,-0.0112,0.1046,0.0657,-0.0657,0.2126,0.6042,2.6911,-0.9322,0.3177,-0.1737,-0.3583,-0.7409,0.5681,0.0518,0.5918,0.8045,0.0327,-0.311,-0.9324,-0.1813,46.609619,8.605718,8.2093,115.8,2517.198486,24.2,12.1,153.0,Unknown,High,75.5446,60.4668,447.3957,-144.0907,-247.9484,-15.6413,-36.9649,-37.2118
2024-02-04 09:46:06,0.0614,-0.6299,-0.7266,-0.051,0.0299,0.0164,-0.1528,-0.3169,0.3283,0.1501,0.7205,2.5946,-0.8958,0.43,-0.1124,-0.3909,-0.6418,0.6598,0.2116,0.6349,0.743,-0.0274,-0.3574,-0.9056,-0.2266,46.609553,8.605767,8.2093,121.8,2517.198486,24.2,12.1,153.0,Unknown,High,75.5189,63.1804,444.9534,-150.0633,-239.2,-18.3763,-42.9823,-28.7338
2024-02-04 09:46:07,0.1021,-0.6295,-0.7976,-0.0196,-0.0632,0.0176,-0.2751,-0.0803,-0.0502,0.1482,0.6019,2.5894,-0.8859,0.4476,-0.1217,-0.4324,-0.7017,0.5662,0.1681,0.5542,0.8152,-0.0126,-0.3037,-0.9223,-0.2385,46.609477,8.605815,8.1207,121.8,2518.402832,21.0,9.6,152.7,Unknown,High,75.4939,65.8254,445.0674,-146.6432,-244.8539,-17.9312,-39.2996,-33.868
2024-02-04 09:46:08,0.2141,-0.5641,-0.8392,-0.0978,-0.0868,0.0045,-0.1847,-0.0514,0.0177,0.3587,0.4871,2.6442,-0.9013,0.3024,-0.3102,-0.4217,-0.7766,0.468,-0.0994,0.5526,0.8275,0.1094,-0.2726,-0.9361,-0.1934,46.609422,8.605862,7.3111,117.2,2520.788086,19.4,8.0,152.6,Unknown,High,75.4694,68.4097,454.5553,-141.2851,-252.6014,-8.3897,-33.751,-42.2872
2024-02-04 09:46:09,0.116,-0.4322,-0.8844,-0.0594,-0.0024,0.0013,-0.1113,-0.2346,0.0975,0.1955,0.4443,2.7064,-0.9247,0.3378,-0.1754,-0.3806,-0.8188,0.4298,0.0016,0.4642,0.8857,0.0456,-0.2347,-0.9525,-0.1886,46.609344,8.605912,7.3111,116.2,2523.174316,14.9,6.9,146.5,Unknown,High,75.4458,70.9041,448.2948,-137.1322,-254.0099,-14.7968,-30.0853,-43.2439
2024-02-04 09:46:10,0.1648,-0.5196,-0.8676,-0.0337,0.0207,-0.0565,0.0988,0.1026,0.0065,0.2189,0.5614,2.673,-0.9231,0.3377,-0.1838,-0.3823,-0.7553,0.5324,0.041,0.5617,0.8263,0.0381,-0.2922,-0.936,-0.1923,46.609282,8.605957,7.2102,117.2,2525.98999,13.0,6.3,146.5,Unknown,High,75.4224,73.3799,449.1682,-142.5885,-249.8026,-14.2912,-35.5801,-39.6089
2024-02-04 09:46:11,0.2366,-0.4187,-0.8074,0.0012,0.0939,0.0183,0.3342,0.2147,-0.2987,0.2776,0.5382,2.5654,-0.883,0.4062,-0.2353,-0.4678,-0.72,0.5126,0.0388,0.5627,0.8258,0.0531,-0.2903,-0.9258,-0.236,46.609282,8.605957,7.2102,121.6,2525.98999,13.0,6.3,146.5,Unknown,High,75.3989,75.8608,452.4546,-143.0202,-250.5459,-10.644,-36.2589,-39.7361
2024-02-04 09:46:12,-0.2857,-0.9632,1.8733,-0.0564,-0.0265,1.6089,5.6746,-0.2221,-0.8545,-2.4272,1.2132,-1.1942,-0.8485,0.4769,0.2293,0.3255,0.1287,0.9367,0.4172,0.8695,-0.2645,-0.268,-0.7486,-0.6032,-0.0627,46.60922,8.606014,7.2102,106.8,2528.266602,11.5,5.9,145.3,Unknown,High,75.3753,78.3633,438.9419,-144.1938,-196.082,-24.2536,-35.8568,15.7656
2024-02-04 09:46:13,0.1379,-0.6639,0.3155,-0.1026,0.2709,0.0539,0.4837,1.3542,-2.6381,2.398,1.2076,0.8528,-0.9608,-0.1381,-0.2405,-0.2676,0.2337,0.9348,-0.0729,0.9624,-0.2615,0.1294,-0.7836,-0.6053,-0.0535,46.60917,8.60608,7.4949,102.3,2530.603516,11.5,5.7,142.8,Unknown,High,75.3515,80.8787,484.7288,-150.7155,-198.2965,21.6606,-43.4462,12.3589
2024-02-04 09:46:14,-0.4039,-0.9721,0.3685,-0.1599,-0.0464,0.1421,0.2853,0.0939,0.3753,-2.5954,1.2276,-0.4081,-0.9785,-0.1098,0.1748,0.1336,0.3089,0.9417,-0.1574,0.9447,-0.2875,-0.0074,-0.8023,-0.5878,0.1035,46.609122,8.606136,7.4949,73.4,2533.26416,11.4,5.5,142.7,Unknown,High,75.3274,83.4312,477.1987,-152.8522,-220.2093,16.9522,-45.7275,-11.8957
2024-02-04 09:46:15,-0.2341,-0.9672,0.2039,-0.0419,-0.009,-0.0079,-0.0465,-0.0573,-0.0493,-2.4047,1.2807,-0.6394,-0.9785,-0.0748,0.1922,0.1707,0.2296,0.9582,-0.1158,0.9704,-0.2119,-0.0308,-0.7778,-0.6199,0.099,46.609081,8.606186,7.0465,74.4,2535.578857,11.7,5.5,143.6,Unknown,High,75.3041,85.8938,474.2221,-163.9572,-231.2166,10.8947,-56.7561,-20.9311
2024-02-04 09:46:16,-0.3307,-0.9356,0.4053,-0.0126,-0.0378,-0.0133,-0.0474,0.1272,-0.0028,-2.4072,1.2126,-0.6065,-0.9676,-0.0925,0.235,0.1999,0.2881,0.9365,-0.1543,0.9531,-0.2603,-0.0338,-0.7931,-0.5957,0.1227,46.609037,8.606236,6.9822,70.4,2537.453613,11.9,5.5,146.9,Unknown,High,75.2805,88.396,475.5793,-158.9568,-226.84,12.4769,-51.8666,-16.2316
2024-02-04 09:46:17,-0.1996,-0.9886,0.1599,0.0004,-0.0246,0.0058,-0.1067,0.2834,-0.0716,-2.1075,1.3097,-0.7257,-0.9335,-0.2817,0.2218,0.1713,0.1931,0.9661,-0.315,0.9399,-0.132,0.0367,-0.7514,-0.6341,0.1786,46.608978,8.606291,6.8844,61.9,2539.10083,26.4,5.5,150.7,Unknown,High,75.2805,88.396,496.3787,-159.5118,-223.787,33.1437,-52.5017,-13.3138
2024-02-04 09:46:18,-0.2296,-0.9537,0.1605,-0.0254,-0.0156,-0.0194,0.0604,-0.0122,0.0108,-2.2906,1.3105,-0.5034,-0.928,-0.3184,0.1935,0.1242,0.2254,0.9663,-0.3513,0.9207,-0.1697,0.0637,-0.7621,-0.619,0.1787,46.608907,8.606333,7.0831,61.0,2540.054932,17.5,6.0,157.8,Unknown,High,75.2569,90.8958,495.0987,-160.2828,-233.5897,32.0544,-53.2466,-22.8149
2024-02-04 09:46:19,-0.2107,-0.9577,0.1935,-0.0347,0.0099,0.0126,-0.0553,-0.1024,-0.0094,-2.3699,1.3156,-0.488,-0.9495,-0.2599,0.176,0.1184,0.223,0.9676,-0.2907,0.9395,-0.1809,0.0461,-0.767,-0.6216,0.1521,46.608836,8.60637,7.0831,65.4,2541.441406,11.0,5.9,161.6,Unknown,High,75.2343,93.2871,487.172,-160.7406,-233.7529,24.1923,-53.6967,-23.0751
2024-02-04 09:46:20,-0.2053,-0.9519,0.222,-0.0281,0.0128,0.0063,-0.0211,-0.0213,0.0105,-2.3654,1.2829,-0.4917,-0.9462,-0.2552,0.1989,0.1341,0.2503,0.9588,-0.2945,0.9339,-0.2026,0.0391,-0.7745,-0.611,0.1593,46.608775,8.606408,7.1304,64.2,2542.880371,11.0,5.8,160.9,Unknown,High,75.209,95.9612,484.9974,-161.2838,-234.7305,22.0473,-54.334,-23.8826
2024-02-04 09:46:21,-0.2094,-0.9313,0.2143,-0.0122,-0.0346,0.0125,-0.0129,-0.0501,0.0124,-2.3451,1.275,-0.5081,-0.9436,-0.2573,0.2084,0.1418,0.2547,0.9566,-0.2992,0.9322,-0.2038,0.0373,-0.7749,-0.6093,0.1638,46.608712,8.606434,6.9166,63.1,2544.574219,8.8,5.7,156.1,Unknown,High,75.1831,98.709,484.5665,-161.1956,-236.9138,21.7147,-54.3155,-25.9151
2024-02-04 09:46:22,-0.232,-0.9335,0.2,0.0135,0.0048,-0.0056,0.0311,0.1284,0.0527,-2.3021,1.2467,-0.5587,-0.9403,-0.2442,0.2371,0.1688,0.2701,0.9479,-0.2955,0.9314,-0.2127,0.0242,-0.7783,-0.6036,0.1711,46.608657,8.606478,6.9166,62.0,2546.884277,8.6,5.6,154.5,Unknown,High,75.1568,101.502,485.2491,-159.0333,-237.9055,22.0876,-51.9481,-27.4396
2024-02-04 09:46:23,-0.2107,-0.947,0.2466,0.0572,-0.0175,-0.0068,0.0378,-0.059,0.1023,-2.3284,1.1931,-0.5735,-0.9436,-0.1943,0.2679,0.2001,0.3097,0.9295,-0.2636,0.9307,-0.2534,-0.0018,-0.7916,-0.5875,0.1678,46.608598,8.606532,6.9166,61.0,2549.13501,9.7,5.5,155.0,Unknown,High,75.129,104.4402,485.5106,-157.3313,-243.343,22.1353,-50.4508,-32.3167
2024-02-04 09:46:24,-0.2174,-0.9568,0.2614,0.0555,-0.019,-0.0075,-0.0369,0.1406,0.0313,-2.3133,1.1969,-0.5844,-0.9423,-0.1991,0.2691,0.2015,0.3047,0.9309,-0.2673,0.9314,-0.247,-0.0008,-0.7896,-0.5896,0.1698,46.608533,8.606585,7.1969,61.4,2551.254639,10.7,5.5,155.9,Unknown,High,75.0995,107.5715,481.9404,-157.2561,-238.3359,18.821,-50.1945,-27.7629
2024-02-04 09:46:25,-0.2156,-0.9392,0.2504,0.0118,0.0048,0.0072,-0.01,-0.0863,-0.0283,-2.4145,1.2254,-0.5309,-0.9609,-0.1611,0.2251,0.1714,0.292,0.9409,-0.2173,0.9428,-0.253,-0.0033,-0.7915,-0.595,0.1397,46.60847,8.60664,7.3506,66.8,2553.204834,10.7,5.4,154.7,Unknown,High,75.0707,110.6287,485.3391,-158.3689,-244.1538,22.3098,-51.362,-33.3828
2024-02-04 09:46:26,-0.2269,-0.967,0.2182,-0.0228,-0.0033,-0.0084,-0.0064,0.0137,-0.0473,-2.3939,1.2648,-0.5096,-0.9564,-0.2083,0.2048,0.147,0.263,0.9535,-0.2525,0.942,-0.2209,0.0196,-0.7811,-0.6067,0.1464,46.608405,8.60669,7.3506,65.8,2555.150391,8.6,5.4,153.6,Unknown,High,75.041,113.7808,483.5897,-159.9329,-240.6084,20.5406,-52.8911,-29.9617
2024-02-04 09:46:27,-0.2385,-0.9545,0.2075,-0.0508,-0.0028,-0.0055,-0.0113,-0.0187,-0.0375,-2.406,1.274,-0.4891,-0.956,-0.2181,0.1963,0.1374,0.2582,0.9563,-0.2592,0.9411,-0.2169,0.0259,-0.7796,-0.6085,0.1461,46.608306,8.606761,7.9643,66.8,2580.562744,4.7,3.5,147.6,Stationary,Low,75.0106,117.0098,484.2175,-159.7444,-237.1744,21.1172,-52.6791,-26.623
2024-02-04 09:46:28,-0.2073,-0.9304,0.2002,-0.0225,-0.0436,0.0013,0.0075,0.0085,-0.014,-2.3855,1.2755,-0.4842,-0.9494,-0.2423,0.1997,0.1355,0.2576,0.9567,-0.2832,0.9354,-0.2118,0.0343,-0.7776,-0.6083,0.1552,46.608267,8.606828,7.276,65.7,2583.599609,4.5,3.6,139.0,Unknown,High,74.9799,120.2678,486.5215,-159.6763,-239.3645,23.466,-52.6276,-28.6651
2024-02-04 09:46:29,-0.1982,-0.9398,0.224,0.0162,0.0152,0.0167,-0.0092,0.0292,0.0362,-2.3159,1.267,-0.4991,-0.931,-0.2913,0.2198,0.1432,0.2626,0.9542,-0.3357,0.9199,-0.2028,0.0478,-0.774,-0.6053,0.1794,46.608228,8.606887,7.5914,60.5,2589.197266,4.5,3.6,138.7,Unknown,High,74.949,123.5574,486.8057,-158.9635,-238.0643,23.8201,-51.8966,-27.2379
2024-02-04 09:46:30,-0.1665,-0.943,0.065,0.0462,0.0075,-0.0392,-0.0271,0.0713,-0.0333,-2.1577,1.3103,-0.591,-0.9081,-0.3596,0.2145,0.1435,0.2139,0.9662,-0.3933,0.9083,-0.1427,0.0718,-0.7524,-0.6228,0.2019,46.608169,8.606945,7.7457,56.9,2593.158691,4.5,3.7,141.3,Unknown,High,74.9176,126.8867,491.8967,-153.8629,-250.7876,28.3297,-46.6032,-40.2977
