Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,Lat,Long,Speed(m/s),TrueHeading,Alt(m),HorizontalAccuracy(m),VerticalAccuracy(m),Course,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX(µT),calMagY(µT),calMagZ(µT),on_lift
2024-02-04 15:07:30,-0.0191,-0.4553,-0.9112,-0.0046,-0.0283,-0.0133,0.1608,-0.2703,-0.1166,-0.0055,0.4466,0.5877,0.8335,0.5525,0.0049,-0.5001,0.7506,0.4319,0.2349,-0.3624,0.9019,-0.2127,-0.0616,-0.2819,-0.9335,47.359557,13.38215,0.1912,240.7,887.217529,3.3,3.6,-1.0,Unknown,Low,92.0526,-0.0106,602.5664,-90.8178,-263.3469,19.3366,-30.1109,-32.117,0
2024-02-04 15:07:31,-0.004,-0.4222,-0.9004,-0.0002,-0.0015,-0.0056,-0.097,-0.2802,-0.0899,-0.0011,0.4286,0.5518,0.8518,0.5239,0.001,-0.4768,0.7745,0.4156,0.2169,-0.3545,0.9096,-0.2048,-0.0574,-0.2661,-0.9402,47.359557,13.38215,0.1912,242.8,887.217529,3.3,3.6,-1.0,Unknown,Low,92.0526,-0.0106,603.2658,-89.7164,-263.8329,20.0162,-28.8317,-32.7186,0
2024-02-04 15:07:32,-0.1664,-0.3852,-0.8514,-0.0607,0.04,0.0273,-0.0877,-0.4931,-0.5785,-0.1261,0.4233,0.346,0.9508,0.2878,0.1147,-0.3092,0.8577,0.4108,0.0199,-0.4261,0.9045,-0.2172,0.0246,-0.1549,-0.9635,47.359561,13.38215,0.0557,256.0,887.210876,2.9,3.1,-1.0,Unknown,Low,92.0527,-0.0211,600.2962,-85.5059,-268.6235,17.1499,-24.7723,-37.3982,0
2024-02-04 15:07:33,-0.1632,-0.5227,-0.8696,-0.0084,-0.0155,-0.0249,0.0932,0.0004,-0.1276,-0.1707,0.5196,0.2958,0.9672,0.2066,0.1475,-0.2531,0.8303,0.4966,-0.0199,-0.5176,0.8554,-0.2653,0.0438,-0.1203,-0.9556,47.359561,13.382152,0.1116,259.8,887.240601,2.6,3.0,-1.0,Unknown,Low,92.0527,-0.0211,599.3859,-87.8468,-267.1334,16.2128,-27.0695,-36.1744,0
2024-02-04 15:07:34,-0.1351,-0.4991,-0.8588,0.0019,-0.0056,-0.0126,-0.0948,0.0685,-0.0194,-0.1644,0.5234,0.3653,0.9506,0.2761,0.1417,-0.3094,0.809,0.4998,0.0233,-0.519,0.8545,-0.2679,0.0311,-0.154,-0.9505,47.359564,13.382153,0.1756,256.2,887.021423,2.4,3.0,-1.0,Unknown,Low,92.0525,0.0,599.7586,-89.116,-266.0229,16.5197,-28.4623,-34.7038,0
2024-02-04 15:07:35,-0.1035,-0.5039,-0.8535,0.0319,-0.0191,0.0001,0.0246,0.1368,0.1856,-0.1524,0.5172,0.479,0.9118,0.3889,0.132,-0.4006,0.7714,0.4944,0.0905,-0.5037,0.8591,-0.2652,0.011,-0.2097,-0.9411,47.359566,13.38215,0.1654,249.4,886.855469,2.3,3.0,-1.0,Unknown,Low,92.0516,0.0819,599.6038,-90.8308,-264.4034,16.2045,-29.9698,-33.304,0
2024-02-04 15:07:36,-0.0502,-0.512,-0.8732,0.0384,-0.0314,0.0375,-0.1461,0.5798,-0.2209,-0.1108,0.5077,0.9285,0.6384,0.7636,0.0966,-0.6997,0.5235,0.4862,0.3207,-0.378,0.8685,-0.2482,-0.0644,-0.4203,-0.8704,47.359567,13.382148,0.1152,223.5,886.633972,2.3,3.0,-1.0,Unknown,Low,92.0514,0.1004,594.0446,-97.6165,-259.5187,11.3309,-36.5863,-28.4317,1
2024-02-04 15:07:37,-0.2584,-0.5331,-0.8354,-0.0529,-0.0353,0.0131,-0.1456,-0.8975,-0.0027,-0.2312,0.52,0.7855,0.7687,0.6079,0.1989,-0.6137,0.6136,0.4969,0.18,-0.504,0.8447,-0.2786,0.0052,-0.34,-0.8982,47.359568,13.382148,0.1152,232.6,886.633972,4.4,3.8,360.0,Unknown,Low,92.0514,0.1004,593.1277,-95.7319,-261.8049,9.9379,-34.9619,-30.5004,1
2024-02-04 15:07:38,-0.1771,-0.5216,-0.9082,-0.0527,-0.0905,-0.0325,-0.0312,0.3341,-0.6933,-0.1522,0.453,0.8166,0.7252,0.6749,0.1363,-0.6553,0.6157,0.4377,0.2115,-0.4067,0.8887,-0.2349,-0.0209,-0.3701,-0.8985,47.359568,13.382147,0.1654,228.8,886.607788,4.4,3.8,360.0,Unknown,Low,92.0514,0.1004,594.5641,-94.6387,-262.3478,11.8038,-33.7045,-31.2471,1
2024-02-04 15:07:39,-0.1017,-0.3144,-0.9913,-0.0845,0.0183,-0.0634,-0.1395,-0.3163,-0.407,-0.0088,0.363,0.4691,0.8934,0.4492,0.0083,-0.4226,0.8339,0.355,0.1526,-0.3207,0.9348,-0.1766,-0.0377,-0.2278,-0.9568,47.359569,13.382143,0.1571,247.6,886.427734,4.4,3.8,0.0,Unknown,Low,92.0514,0.0925,604.5013,-85.8535,-265.8471,21.2177,-25.0039,-34.7421,1
2024-02-04 15:07:40,-0.0889,-0.5563,-0.9238,0.1308,-0.0152,-0.0697,-0.7042,0.2391,-1.8318,-0.2626,0.5269,0.0279,0.969,-0.1035,0.2244,-0.0241,0.864,0.5029,-0.2459,-0.4927,0.8347,-0.2599,0.1228,0.0207,-0.9576,47.35957,13.382138,0.2236,276.5,886.097107,4.4,3.8,0.0,Unknown,Low,92.0514,0.0925,596.3615,-82.84,-271.0845,14.9966,-21.087,-39.8412,1
2024-02-04 15:07:41,-0.0383,-0.5656,-0.8244,-0.0309,-0.0046,-0.0057,0.1846,0.1307,-0.0259,-0.0144,0.5998,0.0719,0.9979,0.0638,0.0119,-0.0593,0.8233,0.5645,0.0262,-0.564,0.8254,-0.2955,-0.0037,-0.0322,-0.9548,47.359569,13.382133,0.2236,270.3,885.963745,4.4,3.8,0.0,Unknown,Low,92.0517,0.0661,607.6721,-84.5454,-265.2129,24.4654,-23.8118,-34.0526,1
2024-02-04 15:07:42,0.0038,-0.5392,-0.8261,-0.007,0.0289,-0.0179,-0.1316,-0.0655,0.1421,0.0049,0.5998,-0.0956,0.9957,-0.0927,-0.004,0.0788,0.8217,0.5645,-0.049,-0.5623,0.8254,-0.2952,0.0118,0.0449,-0.9543,47.359567,13.382129,0.2839,280.9,885.733948,4.4,3.8,360.0,Unknown,Low,92.0522,0.0238,607.6122,-81.6187,-266.4606,24.3746,-20.8004,-35.3284,1
2024-02-04 15:07:43,0.1582,-0.5954,-0.7559,0.0212,0.0624,-0.0134,-0.1595,0.558,0.5804,0.183,0.7168,-0.0166,0.9852,0.1032,-0.1372,0.0125,0.7538,0.657,0.1712,-0.6489,0.7413,-0.35,-0.0827,-0.0243,-0.9328,47.359565,13.382125,0.4077,273.1,885.70105,4.4,3.8,0.0,Unknown,Low,92.0524,0.0106,612.3564,-86.9314,-257.9821,29.1831,-26.3276,-26.5361,1
2024-02-04 15:07:44,-0.1121,-0.7557,-0.7904,-0.0685,-0.0892,-0.0478,0.2194,-0.3667,0.273,-0.0558,0.7263,1.215,0.3825,0.923,0.0417,-0.7008,0.2604,0.6641,0.6021,-0.2833,0.7465,-0.3064,-0.1813,-0.5252,-0.7729,47.359563,13.382119,0.4077,207.1,885.774292,4.4,3.8,0.0,Unknown,Low,92.0524,0.0106,591.2472,-102.6445,-248.547,8.1283,-41.8249,-17.3781,1
2024-02-04 15:07:45,0.179,-0.5997,-0.7612,0.0255,0.0054,0.0148,-0.2814,-0.0957,-0.4889,0.196,0.6547,1.0218,0.4107,0.8986,-0.1545,-0.6767,0.4139,0.6089,0.6111,-0.1455,0.7781,-0.2338,-0.2373,-0.4882,-0.8066,47.359564,13.382116,0.3245,211.3,885.372986,4.4,3.8,360.0,Unknown,Low,92.0523,0.0132,598.0762,-100.5012,-249.2439,15.1516,-39.519,-18.2307,1
2024-02-04 15:07:46,-0.1464,-0.4527,-0.7718,-0.1183,0.0532,0.0566,-0.6063,-0.4637,-0.9842,-0.0361,0.5394,0.6731,0.7929,0.6085,0.031,-0.5349,0.6708,0.5136,0.2918,-0.4239,0.8574,-0.2572,-0.0716,-0.3137,-0.9112,47.359563,13.382116,0.3245,236.2,885.078369,4.4,3.8,0.0,Unknown,Low,92.0523,0.0132,598.8087,-94.3828,-259.5527,15.3534,-33.3482,-28.5689,1
2024-02-04 15:07:47,-0.0532,-0.5451,-0.8333,-0.0006,-0.0616,0.0212,-0.0918,-0.0063,-0.1521,-0.0698,0.5139,0.4852,0.8984,0.435,0.0607,-0.4062,0.7703,0.4915,0.167,-0.4663,0.8687,-0.2546,-0.0283,-0.2236,-0.9404,47.359558,13.382115,0.1025,247.3,884.954285,4.4,3.8,0.0,Unknown,Low,92.0527,-0.0237,599.967,-91.0968,-263.2029,16.8282,-30.2083,-31.8725,1
2024-02-04 15:07:48,-0.076,-0.4604,-0.8946,-0.0599,-0.138,0.0397,0.0808,-0.1971,-0.3326,-0.0274,0.3322,0.4316,0.9117,0.41,0.0259,-0.3954,0.8587,0.3261,0.1115,-0.3075,0.945,-0.1644,-0.0222,-0.2089,-0.9638,47.359561,13.382113,0.3562,249.1,885.117554,4.4,3.8,0.0,Unknown,Low,92.053,-0.0475,601.7878,-83.8957,-268.6033,18.4779,-22.9748,-37.3839,1
2024-02-04 15:07:49,0.0161,-0.539,-0.9064,-0.0267,0.0658,-0.1068,-0.1571,0.152,0.2606,0.0621,0.6557,0.4565,0.8792,0.4739,-0.0492,-0.3494,0.7115,0.6097,0.3239,-0.5189,0.7911,-0.3069,-0.1014,-0.2238,-0.9195,47.359561,13.382108,0.3562,247.7,885.274658,4.4,3.8,0.0,Unknown,Low,92.0534,-0.0845,604.2692,-95.1115,-258.1697,21.0504,-34.2928,-26.9653,1
2024-02-04 15:07:50,0.0641,-0.4546,-0.8274,0.122,0.0663,0.0375,-0.2762,-0.1427,-0.1086,-0.0685,0.5459,0.4176,0.9263,0.3721,0.0585,-0.3466,0.7812,0.5192,0.1475,-0.5013,0.8526,-0.2704,-0.0236,-0.1905,-0.9434,47.359553,13.382096,0.4642,251.5,885.224548,4.4,3.8,236.4,Unknown,Low,92.0534,-0.0845,600.9674,-90.9832,-264.7901,17.7484,-30.2037,-33.5474,1
2024-02-04 15:07:51,-0.0298,-0.4642,-0.9018,0.0079,0.0407,-0.0428,-0.0036,-0.0355,0.016,-0.0413,0.5315,0.472,0.8994,0.4356,0.0356,-0.3919,0.7678,0.5068,0.1934,-0.4698,0.8613,-0.26,-0.042,-0.2203,-0.9392,47.359527,13.382059,2.1123,248.2,885.718628,4.3,3.9,229.4,Unknown,Low,92.0528,-0.0317,601.3913,-91.8328,-264.0956,17.9958,-31.1244,-33.0016,1
2024-02-04 15:07:52,-0.1422,-0.5752,-0.73,-0.0431,0.0065,0.0634,-0.1578,0.9077,0.3202,-0.1012,0.6017,0.555,0.8757,0.4756,0.0832,-0.4344,0.7006,0.5661,0.2109,-0.5319,0.8202,-0.2979,-0.0346,-0.2469,-0.9215,47.359513,13.382035,2.2189,245.2,885.914612,4.3,3.9,230.4,Unknown,Low,92.0517,0.0687,598.7132,-94.9591,-262.1414,15.7336,-34.3265,-30.6046,1
2024-02-04 15:07:53,-0.0431,-0.4657,-0.8829,-0.0285,-0.0248,0.0165,0.0617,-0.1169,-0.0181,-0.0213,0.454,0.543,0.8608,0.5086,0.0191,-0.4644,0.7694,0.4386,0.2084,-0.3864,0.8985,-0.2196,-0.0504,-0.259,-0.9392,47.359499,13.382023,2.1123,243.9,886.09906,4.3,3.9,224.2,Unknown,Low,92.0507,0.1612,601.8119,-90.1413,-265.3896,18.3158,-29.2791,-34.3557,1
2024-02-04 15:07:54,-0.1451,-0.4971,-0.8208,-0.0298,-0.0266,0.0452,-0.1292,-0.1074,-0.0651,-0.1325,0.4884,0.6178,0.8439,0.5237,0.1166,-0.5116,0.7198,0.4692,0.1617,-0.4556,0.8754,-0.2493,-0.0122,-0.2791,-0.9272,47.359487,13.382008,1.8704,240.6,886.22821,4.3,3.9,224.0,Unknown,Low,92.0487,0.3409,596.9601,-92.547,-265.3076,13.7665,-31.7265,-34.0621,1
2024-02-04 15:07:55,-0.06,-0.3967,-0.9788,0.0086,0.0372,-0.0473,0.0129,-0.1061,0.0238,-0.065,0.4489,0.5535,0.8637,0.5006,0.0585,-0.4736,0.7664,0.434,0.1724,-0.4025,0.899,-0.2226,-0.0303,-0.2593,-0.9393,47.359474,13.381986,2.0185,242.8,886.435364,4.3,3.9,225.4,Unknown,Low,92.0459,0.5892,599.9198,-90.2744,-266.127,16.5853,-29.282,-34.8647,1
2024-02-04 15:07:56,-0.0684,-0.5308,-0.9237,0.0102,-0.0116,-0.0718,0.0936,-0.0773,0.0944,-0.0852,0.5537,0.568,0.864,0.4983,0.0724,-0.4576,0.7171,0.5258,0.2101,-0.4874,0.8475,-0.2736,-0.0372,-0.2581,-0.9258,47.359462,13.381965,2.0185,242.8,886.546265,4.3,4.0,226.9,Unknown,Low,92.0438,0.7795,599.3341,-93.7502,-263.4138,16.1052,-32.9727,-32.0477,1
2024-02-04 15:07:57,-0.2006,-0.5823,-0.7919,-0.0519,-0.0159,0.0428,0.3821,-0.2914,-0.2727,-0.1743,0.5903,0.5632,0.8843,0.4442,0.1441,-0.4436,0.7025,0.5566,0.1461,-0.5561,0.8182,-0.3015,-0.0005,-0.2406,-0.9226,47.359443,13.381937,1.9408,245.3,886.394836,4.8,3.4,226.4,Unknown,Low,92.0438,0.7795,596.567,-94.3216,-263.4977,13.3755,-33.92,-32.2047,1
2024-02-04 15:07:58,-0.6961,0.0677,-0.4577,0.2867,0.2709,-0.3805,0.2125,-2.2834,3.5263,-1.3152,0.3248,0.7393,0.3948,-0.0579,0.9169,-0.6385,0.7003,0.3192,-0.6606,-0.7115,0.2396,-0.3373,0.5162,-0.19,-0.764,47.359426,13.381929,1.918,249.6,886.987488,4.8,3.3,224.2,Unknown,Low,92.0408,1.0516,553.722,-88.7213,-256.1151,-28.9224,-28.3214,-25.1484,1
2024-02-04 15:07:59,-0.116,0.0866,-0.6169,0.0564,0.2678,0.3757,0.9828,0.8976,-1.1845,-0.1623,0.2039,0.5057,0.8792,0.4494,0.1582,-0.4744,0.8567,0.2025,-0.0446,-0.2531,0.9664,-0.1184,0.0527,-0.24,-0.9621,47.359415,13.381906,1.9825,245.3,887.26416,4.8,3.3,226.0,Unknown,Low,92.0371,1.3793,593.5678,-78.8179,-275.066,11.9995,-18.9518,-43.1297,1
2024-02-04 15:08:00,-0.1179,-0.5088,-0.716,0.0329,0.0495,0.1109,-0.5036,0.1855,0.3053,-0.1526,0.5922,0.4167,0.9381,0.3224,0.1261,-0.3358,0.7587,0.5582,0.0843,-0.566,0.8201,-0.2997,0.0112,-0.1755,-0.9377,47.359413,13.381895,1.8079,253.3,887.437134,4.8,3.3,225.2,Unknown,Low,92.0333,1.7255,598.6291,-92.7473,-264.3556,15.1696,-31.9598,-33.7202,1
2024-02-04 15:08:01,-0.104,-0.6946,-0.5788,-0.003,0.0,0.1173,0.7098,-0.1264,-0.0357,-0.1245,0.7441,0.6228,0.855,0.5104,0.0914,-0.4291,0.5976,0.6773,0.2912,-0.6183,0.73,-0.3631,-0.056,-0.2633,-0.892,47.359406,13.381881,1.9991,242.3,887.655945,4.8,3.3,228.1,Unknown,Low,92.0293,2.0848,597.8472,-99.608,-256.0661,14.5934,-38.7259,-24.9743,1
2024-02-04 15:08:02,-0.1229,-0.485,-0.7499,-0.0334,0.0668,0.0407,0.1635,-0.0479,0.0847,-0.0906,0.607,0.6653,0.8154,0.5741,0.0743,-0.507,0.6462,0.5704,0.2795,-0.5028,0.818,-0.2963,-0.0567,-0.2985,-0.9055,47.359391,13.381861,2.0945,238.7,888.315735,4.8,3.3,225.8,Unknown,Low,92.0258,2.4019,598.0975,-96.285,-260.6805,14.8172,-35.6682,-29.3492,1
2024-02-04 15:08:03,-0.0486,-0.5571,-0.7663,-0.0483,-0.0083,0.088,0.3851,0.1409,0.615,-0.0007,0.5506,0.6472,0.798,0.6027,0.0006,-0.5139,0.6799,0.5232,0.3149,-0.4178,0.8522,-0.2578,-0.0861,-0.3059,-0.9124,47.359371,13.381833,1.9539,237.6,888.297607,4.8,3.4,222.7,Unknown,Low,92.022,2.7375,600.5744,-94.6607,-261.4432,17.3757,-33.8074,-30.278,1
2024-02-04 15:08:04,-0.0438,-0.4993,-0.9068,-0.0273,0.017,-0.0592,-0.1148,-0.0309,-0.1372,-0.0424,0.55,0.7849,0.7225,0.6904,0.0361,-0.6025,0.6031,0.5227,0.3391,-0.3994,0.8517,-0.2587,-0.085,-0.3627,-0.8913,47.35936,13.38182,1.952,230.2,888.390747,4.8,3.3,230.1,Unknown,Low,92.0182,3.081,597.2052,-96.7668,-260.8363,14.0665,-35.7745,-29.7839,1
2024-02-04 15:08:05,-0.116,-0.5555,-0.8332,-0.0099,-0.0083,-0.0025,-0.0363,-0.0682,0.0708,-0.13,0.5814,0.788,0.7498,0.6527,0.1084,-0.5925,0.5894,0.5492,0.2946,-0.476,0.8287,-0.288,-0.0523,-0.3498,-0.8899,47.359353,13.381804,1.9249,231.2,888.624695,4.8,3.3,227.8,Unknown,Low,92.0147,3.3981,594.7129,-97.1914,-260.6705,11.5602,-36.3054,-29.5642,1
2024-02-04 15:08:06,-0.0839,-0.5214,-0.7542,-0.1058,0.0351,0.0559,0.602,-1.1725,-0.9721,0.0538,0.5785,0.6245,0.7929,0.6077,-0.0451,-0.4895,0.6793,0.5468,0.3629,-0.4115,0.8361,-0.2634,-0.1121,-0.3016,-0.9094,47.359342,13.381781,2.0263,236.7,888.924866,4.8,3.3,224.8,Unknown,Low,92.0116,3.6808,602.192,-95.2071,-259.0145,19.1556,-34.3118,-27.6652,1
2024-02-04 15:08:07,-0.3809,-0.3674,-0.6609,-0.0775,0.185,0.1264,-0.4836,-1.3052,0.2122,-0.4064,0.5869,0.5888,0.8855,0.3281,0.3291,-0.4624,0.6924,0.5538,-0.0462,-0.6426,0.7648,-0.3272,0.1026,-0.2162,-0.9142,47.359331,13.381755,2.0212,247.1,888.959229,4.8,3.3,228.4,Unknown,Low,92.0076,4.0322,589.1626,-94.1069,-264.2008,5.7532,-33.2614,-33.217,1
2024-02-04 15:08:08,-0.0098,0.3829,-0.2522,0.6495,-0.3863,0.1147,0.3928,0.0871,0.2326,-1.1702,-0.7861,1.9474,-0.7493,0.1231,0.6507,-0.6571,-0.2598,-0.7076,0.082,-0.9578,0.2756,-0.2424,0.5509,-0.7558,-0.2581,47.359319,13.381739,2.0603,131.4,889.362061,4.8,3.3,230.2,Unknown,Low,92.004,4.3572,542.1022,-45.6585,-240.8813,-41.2421,15.1797,-9.5867,1
2024-02-04 15:08:09,0.2375,1.1327,0.1445,0.1383,-0.1697,0.0151,0.9759,0.091,0.6859,3.0999,-1.4978,0.3867,-0.9097,-0.4153,-0.003,-0.0275,0.0676,-0.9973,0.4144,-0.9072,-0.0729,-0.1546,0.7159,-0.6651,0.1458,47.359304,13.381722,1.8694,69.9,889.726929,4.8,3.4,229.2,Unknown,Low,92.0007,4.6558,562.5806,-21.7702,-217.8799,-20.0966,39.7946,12.2273,1
2024-02-04 15:08:10,-0.1282,1.0141,0.1163,0.0229,0.0555,0.0419,0.0719,-0.3226,0.088,-1.9576,-1.4487,1.5827,-0.9147,-0.3881,0.1128,-0.1218,-0.0015,-0.9926,0.3854,-0.9216,-0.046,-0.1822,0.6999,-0.6838,0.0974,47.359302,13.381719,1.5219,79.4,889.959961,4.8,3.3,223.7,Unknown,Low,91.9976,4.9359,558.9235,-21.2557,-219.8033,-24.3649,39.4557,11.2269,1
2024-02-04 15:08:11,-0.1009,1.0306,0.106,0.0901,0.0477,0.0227,-0.136,0.1344,-0.0694,-1.9274,-1.3552,1.6265,-0.8946,-0.3995,0.2004,-0.2136,-0.0119,-0.9769,0.3926,-0.9167,-0.0747,-0.2191,0.6995,-0.6767,0.0687,47.359292,13.381682,1.8747,82.7,889.923584,4.8,3.3,226.4,Unknown,Low,91.9952,5.1499,556.0044,-23.1478,-219.539,-27.244,37.5405,11.3803,1
2024-02-04 15:08:12,-0.3957,1.0525,-0.068,-0.134,-0.0392,-0.1877,0.2832,0.8059,-0.5215,-1.6303,-1.2861,2.0285,-0.8332,-0.4767,0.2804,-0.252,-0.1241,-0.9597,0.4923,-0.8703,-0.0167,-0.2773,0.6568,-0.6965,0.0806,47.359278,13.381662,1.6439,80.7,890.218811,4.8,3.3,224.8,Unknown,Low,91.9926,5.3824,554.1963,-23.8853,-219.9642,-29.2899,36.6924,11.1823,1
2024-02-04 15:08:13,-0.8515,0.7439,-0.6747,-0.8887,-0.0217,-0.0224,1.7863,8.5606,-1.085,0.0851,-1.0576,2.8022,-0.9149,0.4015,-0.0417,-0.1635,-0.463,-0.8712,-0.3691,-0.7902,0.4892,0.1213,0.4906,-0.8466,-0.1668,47.359274,13.381648,1.8592,111.3,890.533936,4.8,3.4,226.5,Unknown,Low,91.9904,5.5885,566.9469,-27.1116,-261.9472,-19.0471,34.6676,-27.5368,1
2024-02-04 15:08:14,-0.122,-0.5379,-0.6845,-0.0939,0.0691,0.0911,0.0314,0.3437,0.0865,-0.0351,0.6675,0.4021,0.9282,0.3711,0.0275,-0.3073,0.7227,0.619,0.2098,-0.5831,0.7849,-0.3243,-0.0492,-0.183,-0.9268,47.359262,13.381626,1.9324,252.7,890.765869,4.8,3.4,225.5,Unknown,Low,91.9883,5.7761,602.061,-93.9082,-260.9059,18.7197,-33.3075,-29.5616,1
2024-02-04 15:08:15,-0.0048,-0.7191,-0.8791,-0.0465,-0.0635,-0.1742,0.725,0.1348,-0.2586,-0.0187,0.7238,0.4637,0.8998,0.4361,0.014,-0.3351,0.6702,0.6623,0.2794,-0.6006,0.7491,-0.3466,-0.0728,-0.2117,-0.9109,47.359242,13.381606,1.9603,248.3,891.456604,4.8,3.3,227.8,Unknown,Low,91.9883,5.7761,601.8411,-96.8014,-258.0067,18.5143,-35.9631,-26.8822,1
2024-02-04 15:08:16,0.0461,-0.632,-0.7398,0.0806,0.0246,0.019,0.0887,-0.2599,0.0134,-0.0321,0.7105,0.5253,0.8752,0.4831,0.0243,-0.3801,0.6558,0.6522,0.2992,-0.5801,0.7576,-0.3398,-0.0758,-0.238,-0.9067,47.359237,13.381597,2.1466,244.4,892.343933,4.8,3.3,228.7,Unknown,Low,91.9851,6.0615,600.9611,-97.3283,-257.6906,17.6458,-36.4741,-26.5345,1
2024-02-04 15:08:17,0.0042,-0.7436,-0.696,-0.0579,-0.0192,-0.0088,-0.368,-0.1938,-0.1032,0.0907,0.8168,0.6747,0.7364,0.6737,-0.062,-0.4276,0.5346,0.7289,0.5242,-0.5103,0.6818,-0.3606,-0.1706,-0.3205,-0.8592,47.359219,13.38158,1.9028,233.7,892.553528,4.8,3.4,220.7,Unknown,Low,91.9819,6.3522,601.2851,-101.7958,-249.0478,17.9935,-41.1174,-18.105,1
2024-02-04 15:08:18,-0.0758,-0.5954,-0.7254,-0.0302,-0.0123,0.0921,0.103,-0.4664,0.1153,-0.0426,0.6368,0.7256,0.7642,0.6441,0.0343,-0.5336,0.6015,0.5946,0.3623,-0.4727,0.8033,-0.2998,-0.0921,-0.3308,-0.8901,47.359206,13.381556,1.8706,234.3,892.64563,4.8,3.4,228.7,Unknown,Low,91.979,6.6111,597.7198,-98.1167,-258.6357,14.8695,-37.1429,-27.4744,1
2024-02-04 15:08:19,0.0072,-0.6558,-0.794,0.0607,0.0503,-0.0236,0.5515,-0.0315,0.6239,-0.0033,0.6719,0.3594,0.9368,0.3498,0.0026,-0.2753,0.7326,0.6225,0.2158,-0.5839,0.7826,-0.3247,-0.0574,-0.1682,-0.929,47.359183,13.381535,1.9062,254.6,892.913513,4.8,3.3,223.5,Unknown,Low,91.9762,6.8674,603.4207,-93.1573,-260.9778,19.8652,-32.7202,-29.8115,1
2024-02-04 15:08:20,-0.0075,-0.7305,-0.6447,0.0073,-0.0177,0.0777,0.3518,0.0818,0.2629,0.0033,0.7791,0.5725,0.8393,0.5437,-0.0023,-0.3855,0.5981,0.7026,0.3834,-0.5888,0.7115,-0.3639,-0.1087,-0.2618,-0.8873,47.359172,13.381518,1.852,242.5,893.27771,4.8,3.4,224.5,Unknown,Low,91.9724,7.2083,601.5026,-99.7103,-253.5701,18.2949,-38.6933,-22.6508,1
2024-02-04 15:08:21,-0.111,-0.6605,-0.7113,-0.0769,0.035,0.0289,-0.1472,-0.208,-0.3039,-0.0458,0.7784,0.6569,0.8107,0.5845,0.0326,-0.4348,0.5639,0.7021,0.392,-0.5834,0.7113,-0.3659,-0.1023,-0.2901,-0.8783,47.359161,13.381501,1.8463,237.0,893.341064,4.8,3.3,229.5,Unknown,Low,91.9696,7.4593,599.682,-100.8973,-253.0769,16.4808,-39.958,-22.0391,1
2024-02-04 15:08:22,-0.0098,-0.6567,-0.7972,-0.0022,0.0536,-0.1066,0.1332,0.3461,0.0406,-0.0075,0.7958,0.4569,0.8998,0.4364,0.0052,-0.3087,0.6279,0.7144,0.3085,-0.6444,0.6997,-0.3782,-0.0844,-0.2074,-0.8982,47.359146,13.381482,1.9234,249.2,893.527405,4.8,3.3,225.7,Unknown,Low,91.966,7.7817,602.6088,-98.7175,-254.5206,19.3488,-37.9355,-23.4275,1
2024-02-04 15:08:23,0.0518,-0.7647,-0.74,0.0437,-0.0238,-0.0756,0.0308,0.0453,0.0297,0.023,0.8362,0.4651,0.8859,0.4636,-0.0154,-0.3006,0.5991,0.7421,0.3533,-0.6528,0.6701,-0.3927,-0.1038,-0.2151,-0.8881,47.359148,13.381497,1.9778,247.1,894.287292,4.8,3.3,227.7,Unknown,Low,91.9625,8.0934,603.291,-99.4784,-252.6443,19.9272,-38.6115,-21.5942,1
2024-02-04 15:08:24,-0.0264,-0.7021,-0.7856,-0.0598,0.0135,-0.0866,-0.1397,-0.1696,-0.169,0.0505,0.7942,0.5961,0.8063,0.5905,-0.0354,-0.3935,0.58,0.7133,0.4417,-0.5611,0.7,-0.3627,-0.1358,-0.2801,-0.8784,47.359138,13.381466,1.9111,238.1,894.545654,4.8,3.3,229.8,Unknown,Low,91.959,8.4105,602.6373,-100.4783,-251.4201,19.2401,-39.5104,-20.4063,1
2024-02-04 15:08:25,0.0261,-0.7247,-0.649,0.0498,-0.0263,0.0832,0.0312,0.0068,0.0397,-0.0174,0.7699,0.422,0.9171,0.3985,0.0125,-0.2941,0.655,0.696,0.2692,-0.642,0.7179,-0.3688,-0.0708,-0.1909,-0.9069,47.359125,13.381433,1.8643,251.6,894.625916,4.8,3.3,224.2,Unknown,Low,91.9561,8.6695,602.6738,-97.2612,-256.7745,19.3451,-36.5187,-25.4794,1
2024-02-04 15:08:26,0.0141,-0.6938,-0.7162,-0.0212,-0.0175,0.0162,-0.0125,0.0277,0.0422,0.0442,0.7438,0.3791,0.917,0.3975,-0.0325,-0.2723,0.6836,0.6771,0.2913,-0.6121,0.7352,-0.3529,-0.0887,-0.1834,-0.9132,47.35911,13.381414,1.9724,252.5,894.730347,4.8,3.3,225.9,Unknown,Low,91.9535,8.9099,604.3017,-96.3329,-256.8896,20.8313,-35.5679,-25.614,1
